TOA5,CR1000_tower4_S,CR1000,75038,CR1000.Std.28,CPU:SH_Site4_South_1_0_09222016.CR1,20810,Enviro,,,,,,,,,,,,,,,,,,,,
10/2/17 5:30,35868,275,530,0.027,0,6.453,2.898,1.187,1,0.08,0.001,8.52,5.02,1.292,1.001,0.048,0.001,8.67,3.714,1.234,1.001,0.027,-175,-112.2,0,NAN,-273.2
10/2/17 5:45,35869,275,545,0.027,0,6.374,2.897,1.187,1.001,0.08,0.001,8.53,5.017,1.292,1.001,0.048,0.001,8.67,3.714,1.234,1.001,0.027,-173.4,-115.1,0,NAN,-273.2
10/2/17 6:00,35870,275,600,0.027,0,6.324,2.898,1.187,1,0.08,0.001,8.51,4.995,1.291,1.001,0.048,0.001,8.65,3.715,1.234,1.001,0.027,-165.2,-124.2,0,NAN,-273.2
10/2/17 6:15,35871,275,615,0.027,0.001,6.247,2.897,1.187,1.001,0.08,0.001,8.49,5.02,1.292,1.001,0.048,0.001,8.66,3.712,1.234,1.001,0.027,-166.8,-121.9,0,NAN,-273.2
10/2/17 6:30,35872,275,630,0.027,0.001,6.205,2.896,1.187,1.001,0.08,0.001,8.47,5.02,1.292,1.001,0.048,0.001,8.67,3.713,1.234,1.001,0.027,-169.1,-118.9,0,NAN,-273.2
10/2/17 6:45,35873,275,645,0.027,0.001,6.127,2.895,1.187,1.001,0.08,0.001,8.44,5.018,1.292,1.002,0.048,0.001,8.69,3.713,1.234,1.001,0.027,-177.2,-109.7,0,NAN,-273.2
10/2/17 7:00,35874,275,700,0.027,0.001,6.049,2.895,1.187,1.001,0.08,0.001,8.42,5.016,1.292,1.001,0.048,0.001,8.66,3.713,1.234,1.001,0.027,-175.3,-112.7,0,NAN,-273.2
10/2/17 7:15,35875,275,715,0.027,0,6.003,2.897,1.187,1.001,0.08,0.001,8.41,4.992,1.291,1.001,0.048,0.001,8.64,3.714,1.234,1.001,0.027,-174.7,-113,0,NAN,-273.2
10/2/17 7:30,35876,275,730,0.027,0,5.944,2.897,1.187,1.001,0.08,0.001,8.38,4.992,1.291,1.001,0.048,0.001,8.62,3.715,1.234,1.001,0.027,-173.5,-114.3,0,NAN,-273.2
10/2/17 7:45,35877,275,745,0.027,0.001,5.869,2.895,1.187,1.001,0.08,0.001,8.37,4.99,1.291,1.002,0.048,0,8.63,3.716,1.234,1,0.027,-172.1,-116.3,0,NAN,-273.2
10/2/17 8:00,35878,275,800,0.027,0,5.83,2.898,1.187,1.001,0.08,0.001,8.37,4.991,1.291,1.002,0.048,0.001,8.67,3.713,1.234,1.001,0.027,-171,-117.3,0,NAN,-273.2
10/2/17 8:15,35879,275,815,0.027,0.001,5.746,2.896,1.187,1.001,0.08,0.001,8.33,4.992,1.291,1.001,0.048,0.001,8.68,3.713,1.234,1.001,0.027,-167.1,-122.2,0,NAN,-273.2
10/2/17 8:30,35880,275,830,0.027,0.001,5.702,2.895,1.187,1.001,0.08,0.001,8.3,4.993,1.291,1.001,0.048,0.001,8.65,3.714,1.234,1.001,0.027,-168.1,-120.3,0,NAN,-273.2
10/2/17 8:45,35881,275,845,0.027,0.001,5.643,2.897,1.187,1.001,0.08,0.001,8.3,4.991,1.291,1.002,0.048,0.001,8.63,3.716,1.234,1.001,0.027,-169.3,-119,0,NAN,-273.2
10/2/17 9:00,35882,275,900,0.027,0.001,5.632,2.895,1.187,1.001,0.08,0.001,8.29,4.991,1.291,1.002,0.048,0.001,8.65,3.714,1.234,1.001,0.027,-171.2,-116.6,0,NAN,-273.2
10/2/17 9:15,35883,275,915,0.027,0.001,5.557,2.896,1.187,1.001,0.08,0.001,8.25,4.991,1.291,1.002,0.048,0.001,8.63,3.715,1.234,1.001,0.027,-175.4,-111.7,0,NAN,-273.2
10/2/17 9:30,35884,275,930,0.027,0.001,5.54,2.896,1.187,1.001,0.08,0.001,8.22,4.992,1.291,1.001,0.048,0.001,8.62,3.714,1.234,1.001,0.027,-174.9,-112.6,0,NAN,-273.2
10/2/17 9:45,35885,275,945,0.027,0,5.49,2.899,1.187,1,0.08,0.001,8.22,4.994,1.291,1.001,0.048,0.001,8.62,3.713,1.234,1.001,0.027,-172.7,-114.9,0,NAN,-273.2
10/2/17 10:00,35886,275,1000,0.027,0,5.507,2.899,1.187,1,0.08,0.001,8.19,4.992,1.291,1.001,0.048,0.001,8.65,3.714,1.234,1.001,0.026,-174,-113.7,0,NAN,-273.2
10/2/17 10:15,35887,275,1015,0.027,0.001,5.505,2.896,1.187,1.001,0.08,0.001,8.18,4.993,1.291,1.001,0.048,0.001,8.65,3.714,1.234,1.001,0.026,-172,-115.7,0,NAN,-273.2
10/2/17 10:30,35888,275,1030,0.027,0.001,5.563,2.895,1.187,1.001,0.08,0.001,8.1,4.992,1.291,1.001,0.048,0.001,8.63,3.714,1.234,1.001,0.026,-174.3,-112.8,0,NAN,-273.2
10/2/17 10:45,35889,275,1045,0.027,0,5.592,2.9,1.187,1,0.08,0.001,8.12,4.991,1.291,1.001,0.048,0.001,8.61,3.715,1.234,1.001,0.026,-176.7,-110,0,NAN,-273.2
10/2/17 11:00,35890,275,1100,0.027,0,5.681,2.897,1.187,1.001,0.08,0.001,8.1,4.992,1.291,1.001,0.048,0.001,8.63,3.714,1.234,1.001,0.026,-176.1,-111.1,0,NAN,-273.2
10/2/17 11:15,35891,275,1115,0.027,0,5.761,2.899,1.187,1,0.08,0.001,8.1,4.993,1.291,1.001,0.048,0.001,8.62,3.714,1.234,1.001,0.026,-176.7,-110.2,0,NAN,-273.2
10/2/17 11:30,35892,275,1130,0.027,0,5.859,2.899,1.187,1,0.08,0.001,8.12,4.991,1.291,1.002,0.048,0.001,8.61,3.713,1.234,1.001,0.026,-178.7,-107.8,0,NAN,-273.2
10/2/17 11:45,35893,275,1145,0.027,0,5.902,2.899,1.187,1,0.08,0.001,8.07,4.99,1.291,1.002,0.048,0.001,8.61,3.714,1.234,1.001,0.025,-177.9,-108.7,0,NAN,-273.2
10/2/17 12:00,35894,275,1200,0.027,0.001,6.043,2.895,1.187,1.001,0.08,0.001,8.04,4.992,1.291,1.001,0.048,0.001,8.62,3.715,1.234,1.001,0.025,-179.7,-106.9,0,NAN,-273.2
10/2/17 12:15,35895,275,1215,0.027,0,6.136,2.898,1.187,1,0.08,0.001,8.03,4.991,1.291,1.002,0.048,0.001,8.63,3.713,1.234,1.001,0.026,-179.3,-107.1,0,NAN,-273.2
10/2/17 12:30,35896,275,1230,0.027,0.001,6.284,2.895,1.187,1.001,0.08,0.001,8.01,4.993,1.291,1.001,0.048,0.001,8.6,3.713,1.234,1.001,0.025,-180.1,-106.4,0,NAN,-273.2
10/2/17 12:45,35897,275,1245,0.027,0.001,6.396,2.896,1.187,1.001,0.08,0.001,7.988,4.993,1.291,1.001,0.048,0.001,8.59,3.715,1.234,1.001,0.025,-180.4,-106,0,NAN,-273.2
10/2/17 13:00,35898,275,1300,0.027,0.001,6.5,2.895,1.187,1.001,0.08,0.001,7.977,4.994,1.291,1.001,0.048,0.001,8.58,3.716,1.234,1.001,0.025,-177.5,-109.4,0,NAN,-273.2
10/2/17 13:15,35899,275,1315,0.027,0,6.602,2.897,1.187,1.001,0.08,0.001,7.935,4.992,1.291,1.001,0.048,0.001,8.56,3.714,1.234,1.001,0.025,-176.2,-111,0,NAN,-273.2
10/2/17 13:30,35900,275,1330,0.027,0.001,6.709,2.896,1.187,1.001,0.08,0.001,7.921,4.993,1.291,1.001,0.048,0.001,8.57,3.715,1.234,1.001,0.025,-176.8,-110.2,0,NAN,-273.2
10/2/17 13:45,35901,275,1345,0.027,0.001,6.739,2.896,1.187,1.001,0.08,0.001,7.918,4.994,1.291,1.001,0.048,0.001,8.58,3.713,1.234,1.001,0.025,-176.3,-110.8,0,NAN,-273.2
10/2/17 14:00,35902,275,1400,0.027,0.001,6.851,2.895,1.187,1.001,0.08,0.001,7.876,4.992,1.291,1.001,0.048,0.001,8.59,3.715,1.234,1.001,0.025,-176.4,-110.8,0,NAN,-273.2
10/2/17 14:15,35903,275,1415,0.027,0.001,6.916,2.895,1.187,1.001,0.08,0.001,7.927,4.992,1.291,1.001,0.048,0.001,8.59,3.714,1.234,1.001,0.025,-174,-113.3,0,NAN,-273.2
10/2/17 14:30,35904,275,1430,0.027,0.001,6.977,2.893,1.187,1.001,0.08,0.001,7.882,4.992,1.291,1.001,0.048,0.001,8.57,3.715,1.234,1.001,0.025,-174.9,-112,0,NAN,-273.2
10/2/17 14:45,35905,275,1445,0.027,0.001,7.024,2.897,1.187,1.001,0.08,0.001,7.908,4.993,1.291,1.001,0.048,0.001,8.56,3.714,1.234,1.001,0.025,-177.9,-108.5,0,NAN,-273.2
10/2/17 15:00,35906,275,1500,0.027,0,7.108,2.897,1.187,1.001,0.08,0.001,7.882,4.99,1.291,1.002,0.048,0.001,8.53,3.716,1.234,1.001,0.025,-179,-107.1,0,NAN,-273.2
10/2/17 15:15,35907,275,1515,0.027,0,7.214,2.899,1.187,1,0.08,0.001,7.864,4.991,1.291,1.002,0.048,0.001,8.55,3.714,1.234,1.001,0.025,-180,-106,0,NAN,-273.2
10/2/17 15:30,35908,275,1530,0.027,0,7.342,2.9,1.187,1,0.08,0.001,7.877,4.992,1.291,1.001,0.048,0.001,8.59,3.713,1.234,1.001,0.025,-180.6,-105.1,0,NAN,-273.2
10/2/17 15:45,35909,275,1545,0.028,0.001,7.459,2.918,1.188,1.001,0.08,0.001,7.867,4.994,1.291,1.001,0.048,0.001,8.56,3.713,1.234,1.001,0.025,-180.4,-105.8,0,NAN,-273.2
10/2/17 16:00,35910,275,1600,0.028,0.001,7.6,2.919,1.188,1.001,0.08,0.001,7.877,4.991,1.291,1.002,0.048,0.001,8.55,3.716,1.234,1.001,0.025,-177.2,-109.8,0,NAN,-273.2
10/2/17 16:15,35911,275,1615,0.028,0,7.737,2.919,1.188,1.001,0.08,0.001,7.874,4.99,1.291,1.002,0.048,0.001,8.54,3.714,1.234,1.001,0.025,-178,-108.3,0,NAN,-273.2
10/2/17 16:30,35912,275,1630,0.028,0,7.871,2.92,1.188,1,0.08,0.001,7.904,4.992,1.291,1.001,0.048,0.001,8.51,3.713,1.234,1.001,0.025,-178.2,-108.5,0,NAN,-273.2
10/2/17 16:45,35913,275,1645,0.028,0,7.955,2.92,1.188,1,0.08,0.001,7.898,4.99,1.291,1.002,0.048,0.001,8.52,3.714,1.234,1.001,0.026,-177,-109.8,0,NAN,-273.2
10/2/17 17:00,35914,275,1700,0.028,0,8.06,2.922,1.188,1,0.08,0.001,7.855,4.992,1.291,1.001,0.048,0.001,8.55,3.713,1.234,1.001,0.026,-176.9,-109.9,0,NAN,-273.2
10/2/17 17:15,35915,275,1715,0.028,0.001,8.18,2.918,1.188,1.001,0.08,0.001,7.875,4.992,1.291,1.001,0.048,0.001,8.51,3.713,1.234,1.001,0.026,-174.9,-111.7,0,NAN,-273.2
10/2/17 17:30,35916,275,1730,0.028,0.001,8.21,2.919,1.188,1.001,0.08,0.001,7.875,4.991,1.291,1.002,0.048,0.001,8.51,3.713,1.234,1.001,0.026,-177.6,-108.9,0,NAN,-273.2
10/2/17 17:45,35917,275,1745,0.028,0,8.27,2.921,1.188,1,0.08,0.001,7.876,4.991,1.291,1.001,0.048,0.001,8.47,3.716,1.234,1.001,0.026,-178.7,-107.4,0,NAN,-273.2
10/2/17 18:00,35918,275,1800,0.028,0.001,8.32,2.917,1.188,1.001,0.08,0.001,7.896,4.994,1.291,1.001,0.048,0.001,8.49,3.713,1.234,1.001,0.026,-180.9,-105.1,0,NAN,-273.2
10/2/17 18:15,35919,275,1815,0.028,0,8.35,2.92,1.188,1.001,0.08,0.001,7.909,4.992,1.291,1.001,0.048,0.001,8.48,3.715,1.234,1.001,0.026,-178.5,-108.1,0,NAN,-273.2
10/2/17 18:30,35920,275,1830,0.028,0.001,8.35,2.919,1.188,1.001,0.08,0.001,7.899,4.992,1.291,1.001,0.048,0.001,8.47,3.714,1.234,1.001,0.026,-178.7,-107.8,0,NAN,-273.2
10/2/17 18:45,35921,275,1845,0.028,0.001,8.38,2.918,1.188,1.001,0.08,0.001,7.91,4.993,1.291,1.001,0.048,0.001,8.51,3.715,1.234,1.001,0.026,-176.3,-110.7,0,NAN,-273.2
10/2/17 19:00,35922,275,1900,0.028,0.001,8.36,2.918,1.188,1.001,0.08,0.001,7.921,4.994,1.291,1.001,0.048,0.001,8.48,3.714,1.234,1.001,0.026,-176.4,-110.9,0,NAN,-273.2
10/2/17 19:15,35923,275,1915,0.028,0.001,8.35,2.919,1.188,1.001,0.08,0.001,7.918,4.993,1.291,1.001,0.048,0.001,8.47,3.715,1.234,1.001,0.026,-175.5,-111.8,0,NAN,-273.2
10/2/17 19:30,35924,275,1930,0.028,0.001,8.32,2.918,1.188,1.001,0.08,0.001,7.912,4.993,1.291,1.001,0.048,0.001,8.51,3.714,1.234,1.001,0.026,-172.6,-115.4,0,NAN,-273.2
10/2/17 19:45,35925,275,1945,0.028,0.001,8.29,2.916,1.188,1.001,0.08,0.001,7.948,4.991,1.291,1.002,0.048,0.001,8.46,3.715,1.234,1.001,0.026,-173.2,-114.6,0,NAN,-273.2
10/2/17 20:00,35926,275,2000,0.027,0.001,8.26,2.896,1.187,1.001,0.08,0.001,7.961,4.992,1.291,1.001,0.048,0.001,8.48,3.715,1.234,1.001,0.026,-175.8,-111,0,NAN,-273.2
10/2/17 20:15,35927,275,2015,0.027,0.001,8.22,2.896,1.187,1.001,0.08,0.001,7.977,4.992,1.291,1.002,0.048,0.001,8.48,3.713,1.234,1.001,0.026,-177.3,-109.7,0,NAN,-273.2
10/2/17 20:30,35928,275,2030,0.027,0.001,8.17,2.895,1.187,1.001,0.08,0.001,7.987,4.992,1.291,1.001,0.048,0.001,8.45,3.714,1.234,1.001,0.026,-176.3,-110.7,0,NAN,-273.2
10/2/17 20:45,35929,275,2045,0.027,0.001,8.1,2.896,1.187,1.001,0.08,0.001,8.01,4.993,1.291,1.001,0.048,0.001,8.47,3.714,1.234,1.001,0.026,-175.1,-112.1,0,NAN,-273.2
10/2/17 21:00,35930,275,2100,0.027,0.001,8.05,2.896,1.187,1.001,0.08,0.001,8,4.992,1.291,1.001,0.048,0.001,8.44,3.713,1.234,1.001,0.026,-173.3,-114.3,0,NAN,-273.2
10/2/17 21:15,35931,275,2115,0.027,0.001,8.01,2.895,1.187,1.001,0.08,0.001,8.03,4.992,1.291,1.001,0.048,0.001,8.45,3.711,1.234,1.001,0.026,-173.1,-114.7,0,NAN,-273.2
10/2/17 21:30,35932,275,2130,0.027,0.001,7.915,2.897,1.187,1.001,0.08,0.001,8.03,4.991,1.291,1.002,0.048,0.001,8.48,3.714,1.234,1.001,0.026,-173.9,-113.9,0,NAN,-273.2
10/2/17 21:45,35933,275,2145,0.027,0.001,7.864,2.897,1.187,1.001,0.08,0.001,8.03,4.993,1.291,1.001,0.048,0.001,8.46,3.713,1.234,1.001,0.027,-171.9,-116.2,0,NAN,-273.2
10/2/17 22:00,35934,275,2200,0.027,0.001,7.791,2.897,1.187,1.001,0.08,0.001,8.06,4.994,1.291,1.001,0.048,0.001,8.45,3.713,1.234,1.001,0.027,-168.9,-119.8,0,NAN,-273.2
10/2/17 22:15,35935,275,2215,0.027,0.001,7.718,2.895,1.187,1.001,0.08,0.001,8.06,4.992,1.291,1.001,0.048,0.001,8.45,3.714,1.234,1.001,0.027,-167.6,-121.6,0,NAN,-273.2
10/2/17 22:30,35936,275,2230,0.027,0,7.653,2.897,1.187,1,0.08,0.001,8.06,4.991,1.291,1.002,0.048,0.001,8.45,3.715,1.234,1.001,0.027,-169.8,-118.4,0,NAN,-273.2
10/2/17 22:45,35937,275,2245,0.027,0,7.577,2.897,1.187,1.001,0.08,0.001,8.05,4.993,1.291,1.001,0.048,0.001,8.44,3.715,1.234,1.001,0.027,-172.1,-115.7,0,NAN,-273.2
10/2/17 23:00,35938,275,2300,0.027,0.001,7.504,2.895,1.187,1.001,0.08,0.001,8.08,4.994,1.291,1.001,0.048,0.001,8.42,3.714,1.234,1.001,0.027,-168.4,-120.1,0,NAN,-273.2
10/2/17 23:15,35939,275,2315,0.027,0.001,7.435,2.896,1.187,1.001,0.08,0.001,8.08,4.992,1.291,1.001,0.048,0.001,8.39,3.714,1.234,1.001,0.027,-168.2,-120.1,0,NAN,-273.2
10/2/17 23:30,35940,275,2330,0.027,0.001,7.349,2.895,1.187,1.001,0.08,0.001,8.08,4.991,1.291,1.002,0.048,0.001,8.43,3.713,1.234,1.001,0.027,-167.9,-120.9,0,NAN,-273.2
10/2/17 23:45,35941,275,2345,0.027,0.001,7.291,2.895,1.187,1.001,0.08,0.001,8.09,4.991,1.291,1.002,0.048,0.001,8.44,3.714,1.234,1.001,0.027,-167,-121.8,0,NAN,-273.2
10/3/17 0:00,35942,276,0,0.027,0.001,7.206,2.896,1.187,1.001,0.08,0.001,8.07,4.991,1.291,1.001,0.048,0.001,8.44,3.715,1.234,1.001,0.027,-168.3,-120.3,0,NAN,-273.2
10/3/17 0:15,35943,276,15,0.027,0.001,7.131,2.896,1.187,1.001,0.08,0.001,8.08,4.994,1.291,1.001,0.048,0.001,8.4,3.715,1.234,1.001,0.027,-171.7,-116.7,0,NAN,-273.2
10/3/17 0:30,35944,276,30,0.027,0.001,7.046,2.896,1.187,1.001,0.08,0.001,8.09,4.993,1.291,1.001,0.048,0.001,8.46,3.714,1.234,1.001,0.027,-173.4,-114.6,0,NAN,-273.2
10/3/17 0:45,35945,276,45,0.027,0.001,6.972,2.896,1.187,1.001,0.08,0.001,8.08,4.991,1.291,1.002,0.048,0.001,8.44,3.712,1.234,1.001,0.027,-171.5,-116.7,0,NAN,-273.2
10/3/17 1:00,35946,276,100,0.027,0,6.888,2.897,1.187,1.001,0.08,0.001,8.08,4.991,1.291,1.001,0.048,0.001,8.44,3.714,1.234,1.001,0.027,-170.8,-117.7,0,NAN,-273.2
10/3/17 1:15,35947,276,115,0.027,0.001,6.834,2.896,1.187,1.001,0.08,0.001,8.09,4.992,1.291,1.001,0.048,0.001,8.42,3.715,1.234,1.001,0.027,-170.5,-118,0,NAN,-273.2
10/3/17 1:30,35948,276,130,0.027,0.001,6.728,2.895,1.187,1.001,0.08,0.001,8.1,4.994,1.291,1.001,0.048,0.001,8.43,3.714,1.234,1.001,0.027,-169.9,-118.7,0,NAN,-273.2
10/3/17 1:45,35949,276,145,0.027,0.001,6.669,2.894,1.187,1.001,0.08,0.001,8.09,4.991,1.291,1.002,0.048,0.001,8.4,3.714,1.234,1.001,0.027,-170.6,-118,0,NAN,-273.2
10/3/17 2:00,35950,276,200,0.027,0.001,6.579,2.894,1.187,1.001,0.08,0.001,8.09,4.99,1.291,1.002,0.048,0.001,8.42,3.714,1.234,1.001,0.027,-169.9,-118.7,0,NAN,-273.2
10/3/17 2:15,35951,276,215,0.027,0.001,6.514,2.895,1.187,1.001,0.08,0.001,8.07,4.991,1.291,1.001,0.048,0.001,8.41,3.715,1.234,1.001,0.027,-169.7,-118.8,0,NAN,-273.2
10/3/17 2:30,35952,276,230,0.027,0,6.422,2.897,1.187,1.001,0.08,0.001,8.06,4.994,1.291,1.001,0.048,0.001,8.41,3.715,1.234,1.001,0.027,-170.5,-118.2,0,NAN,-273.2
10/3/17 2:45,35953,276,245,0.027,0.001,6.376,2.896,1.187,1.001,0.08,0.001,8.06,4.993,1.291,1.001,0.048,0.001,8.41,3.713,1.234,1.001,0.027,-170,-118.4,0,NAN,-273.2
10/3/17 3:00,35954,276,300,0.027,0.001,6.308,2.896,1.187,1.001,0.08,0.001,8.07,4.993,1.291,1.001,0.048,0.001,8.42,3.714,1.234,1.001,0.027,-170.5,-118.1,0,NAN,-273.2
10/3/17 3:15,35955,276,315,0.027,0.001,6.249,2.897,1.187,1.001,0.08,0.001,8.03,4.993,1.291,1.001,0.048,0.001,8.43,3.715,1.234,1.001,0.027,-166.5,-122.7,0,NAN,-273.2
10/3/17 3:30,35956,276,330,0.027,0.001,6.161,2.895,1.187,1.001,0.08,0.001,8.05,4.993,1.291,1.001,0.048,0.001,8.39,3.714,1.234,1.001,0.027,-165.7,-123.6,0,NAN,-273.2
10/3/17 3:45,35957,276,345,0.027,0.001,6.101,2.897,1.187,1.001,0.08,0.001,8.02,4.994,1.291,1.001,0.048,0.001,8.41,3.714,1.234,1.001,0.027,-167.4,-121.5,0,NAN,-273.2
10/3/17 4:00,35958,276,400,0.027,0.001,6.035,2.896,1.187,1.001,0.08,0.001,8,4.991,1.291,1.001,0.048,0.001,8.42,3.716,1.234,1.001,0.027,-168.7,-119.9,0,NAN,-273.2
10/3/17 4:15,35959,276,415,0.027,0.001,5.964,2.897,1.187,1.001,0.08,0.001,8.01,4.994,1.291,1.001,0.048,0.001,8.4,3.713,1.234,1.001,0.027,-170.1,-118.1,0,NAN,-273.2
10/3/17 4:30,35960,276,430,0.027,0.001,5.912,2.896,1.187,1.001,0.08,0.001,7.975,4.995,1.291,1.001,0.048,0.001,8.42,3.714,1.234,1.001,0.027,-168,-120.9,0,NAN,-273.2
10/3/17 4:45,35961,276,445,0.027,0,5.841,2.898,1.187,1.001,0.08,0.001,7.983,4.992,1.291,1.001,0.048,0.001,8.43,3.713,1.234,1.001,0.027,-167,-121.8,0,NAN,-273.2
10/3/17 5:00,35962,276,500,0.027,0.001,5.784,2.896,1.187,1.001,0.08,0.001,7.947,4.992,1.291,1.001,0.048,0.001,8.39,3.713,1.234,1.001,0.027,-166.9,-121.7,0,NAN,-273.2
10/3/17 5:15,35963,276,515,0.027,0.001,5.688,2.896,1.187,1.001,0.08,0.001,7.968,4.991,1.291,1.002,0.048,0.001,8.39,3.715,1.234,1.001,0.027,-166.6,-122.4,0,NAN,-273.2
10/3/17 5:30,35964,276,530,0.027,0,5.637,2.897,1.187,1.001,0.08,0.001,7.925,4.992,1.291,1.002,0.048,0.001,8.39,3.715,1.234,1.001,0.027,-167.9,-120.7,0,NAN,-273.2
10/3/17 5:45,35965,276,545,0.027,0.001,5.598,2.894,1.187,1.001,0.08,0.001,7.936,4.992,1.291,1.001,0.048,0.001,8.39,3.715,1.234,1.001,0.027,-165.9,-123.2,0,NAN,-273.2
10/3/17 6:00,35966,276,600,0.027,0,5.558,2.897,1.187,1.001,0.08,0.001,7.898,4.992,1.291,1.001,0.048,0.001,8.42,3.714,1.234,1.001,0.027,-167.1,-121.4,0,NAN,-273.2
10/3/17 6:15,35967,276,615,0.027,0.001,5.504,2.896,1.187,1.001,0.08,0.001,7.893,4.992,1.291,1.001,0.048,0.001,8.35,3.714,1.234,1.001,0.027,-169,-119.3,0,NAN,-273.2
10/3/17 6:30,35968,276,630,0.027,0,5.419,2.898,1.187,1,0.08,0.001,7.897,4.993,1.291,1.001,0.048,0.001,8.38,3.715,1.234,1.001,0.027,-168.7,-119.9,0,NAN,-273.2
10/3/17 6:45,35969,276,645,0.027,0.001,5.368,2.895,1.187,1.001,0.08,0.001,7.85,4.994,1.291,1.001,0.048,0.001,8.4,3.716,1.234,1.001,0.027,-166,-123.3,0,NAN,-273.2
10/3/17 7:00,35970,276,700,0.027,0,5.281,2.899,1.187,1,0.08,0.001,7.87,4.992,1.291,1.001,0.048,0.001,8.4,3.715,1.234,1.001,0.027,-164.9,-124.6,0,NAN,-273.2
10/3/17 7:15,35971,276,715,0.027,0.001,5.251,2.896,1.187,1.001,0.08,0.001,7.842,4.992,1.291,1.001,0.048,0.001,8.4,3.714,1.234,1.001,0.027,-166.7,-122.1,0,NAN,-273.2
10/3/17 7:30,35972,276,730,0.027,0,5.171,2.899,1.187,1,0.08,0.001,7.832,4.991,1.291,1.002,0.048,0.001,8.4,3.715,1.234,1.001,0.027,-165.4,-123.4,0,NAN,-273.2
10/3/17 7:45,35973,276,745,0.027,0.001,5.127,2.896,1.187,1.001,0.08,0.001,7.804,4.992,1.291,1.001,0.048,0.001,8.41,3.715,1.234,1.001,0.027,-167.1,-121.7,0,NAN,-273.2
10/3/17 8:00,35974,276,800,0.027,0,5.096,2.9,1.187,1,0.08,0.001,7.794,4.993,1.291,1.001,0.048,0.001,8.38,3.714,1.234,1.001,0.027,-164.7,-124.2,0,NAN,-273.2
10/3/17 8:15,35975,276,815,0.027,0,5.023,2.897,1.187,1.001,0.08,0.001,7.777,4.991,1.291,1.002,0.048,0.001,8.36,3.715,1.234,1.001,0.027,-166.8,-121.9,0,NAN,-273.2
10/3/17 8:30,35976,276,830,0.027,0.001,4.994,2.893,1.187,1.001,0.08,0.001,7.768,4.99,1.291,1.002,0.048,0.001,8.38,3.714,1.234,1.001,0.027,-168.8,-119.5,0,NAN,-273.2
10/3/17 8:45,35977,276,845,0.027,0.001,4.935,2.896,1.187,1.001,0.08,0.001,7.754,4.991,1.291,1.002,0.048,0.001,8.44,3.713,1.234,1.001,0.027,-171.1,-117.2,0,NAN,-273.2
10/3/17 9:00,35978,276,900,0.027,0.001,4.861,2.894,1.187,1.001,0.08,0.001,7.746,4.993,1.291,1.001,0.048,0.001,8.38,3.713,1.234,1.001,0.027,-171.2,-117.1,0,NAN,-273.2
10/3/17 9:15,35979,276,915,0.027,0,4.863,2.898,1.187,1,0.08,0.001,7.707,4.993,1.291,1.001,0.048,0.001,8.39,3.715,1.234,1.001,0.027,-172,-116,0,NAN,-273.2
10/3/17 9:30,35980,276,930,0.027,0.001,4.842,2.896,1.187,1.001,0.08,0.001,7.693,4.99,1.291,1.001,0.048,0.001,8.37,3.715,1.234,1.001,0.027,-173.3,-114.7,0,NAN,-273.2
10/3/17 9:45,35981,276,945,0.027,0,4.798,2.897,1.187,1.001,0.079,0.001,7.689,4.964,1.29,1.002,0.048,0.001,8.37,3.715,1.234,1.001,0.027,-174.1,-113.7,0,NAN,-273.2
10/3/17 10:00,35982,276,1000,0.027,0,4.811,2.899,1.187,1,0.079,0.001,7.628,4.966,1.29,1.002,0.048,0.001,8.37,3.713,1.234,1.001,0.027,-175.3,-112.4,0,NAN,-273.2
10/3/17 10:15,35983,276,1015,0.027,0.001,4.793,2.895,1.187,1.001,0.08,0.001,7.618,4.991,1.291,1.002,0.048,0.001,8.35,3.714,1.234,1.001,0.027,-175.8,-111.4,0,NAN,-273.2
10/3/17 10:30,35984,276,1030,0.027,0,4.819,2.897,1.187,1.001,0.08,0.001,7.633,4.989,1.291,1.002,0.048,0.001,8.37,3.714,1.234,1.001,0.026,-174.4,-113.3,0,NAN,-273.2
10/3/17 10:45,35985,276,1045,0.027,0,4.835,2.898,1.187,1,0.079,0.001,7.569,4.965,1.29,1.001,0.048,0.001,8.35,3.714,1.234,1.001,0.026,-173.7,-113.8,0,NAN,-273.2
10/3/17 11:00,35986,276,1100,0.027,0.001,4.91,2.896,1.187,1.001,0.079,0.001,7.598,4.965,1.29,1.001,0.048,0.001,8.37,3.714,1.234,1.001,0.026,-178.7,-108.1,0,NAN,-273.2
10/3/17 11:15,35987,276,1115,0.027,0.001,5.007,2.895,1.187,1.001,0.079,0.001,7.576,4.965,1.29,1.001,0.048,0.001,8.34,3.713,1.234,1.001,0.026,-177.1,-110.2,0,NAN,-273.2
10/3/17 11:30,35988,276,1130,0.027,0.001,5.054,2.896,1.187,1.001,0.079,0.001,7.54,4.966,1.29,1.001,0.048,0.001,8.35,3.715,1.234,1.001,0.026,-174.1,-113.6,0,NAN,-273.2
10/3/17 11:45,35989,276,1145,0.027,0.001,5.166,2.895,1.187,1.001,0.079,0.001,7.539,4.967,1.29,1.001,0.048,0.001,8.31,3.713,1.234,1.001,0.026,-176.6,-110.3,0,NAN,-273.2
10/3/17 12:00,35990,276,1200,0.027,0.001,5.266,2.894,1.187,1.001,0.079,0.001,7.509,4.965,1.29,1.001,0.048,0.001,8.35,3.715,1.234,1.001,0.026,-172.9,-114.8,0,NAN,-273.2
