TOA5,CR1000_rad_test,CR1000,75041,CR1000.Std.28,CPU:SH_tow1_meadow2_2017.CR1,44589,Enviro,
TIMESTAMP,RECORD,Day_of_Year,Hour,SWE_mv_Avg,maxbot_volt_Avg,maxbot_dist_Avg,TT_C,SBT_C
TS,RN,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Smp,Smp
11/17/18 4:45,6783,321,445,0.01,2408,2.352,-9.8,-9.32
11/17/18 5:00,6784,321,500,0.01,2407,2.351,-9.87,-9.39
11/17/18 5:15,6785,321,515,0.01,2408,2.352,-9.91,-9.41
11/17/18 5:30,6786,321,530,0.01,2409,2.353,-10.03,-9.57
11/17/18 5:45,6787,321,545,0.01,2408,2.352,-10.14,-9.68
11/17/18 6:00,6788,321,600,0.01,2407,2.35,-10.2,-9.74
11/17/18 6:15,6789,321,615,0.01,2414,2.358,-10.26,-9.79
11/17/18 6:30,6790,321,630,0.01,2408,2.351,-10.46,-10.01
11/17/18 6:45,6791,321,645,0.01,2405,2.348,-10.46,-10.01
11/17/18 7:00,6792,321,700,0.01,2410,2.354,-10.51,-10.08
11/17/18 7:15,6793,321,715,0.01,2408,2.352,-10.27,-9.87
11/17/18 7:30,6794,321,730,0.01,2415,2.358,-9.93,-9.54
11/17/18 7:45,6795,321,745,0.01,2415,2.359,-8.48,-8.19
11/17/18 8:00,6796,321,800,0.01,2424,2.367,-5.504,-5.1
11/17/18 8:15,6797,321,815,0.01,2442,2.384,-2.922,-2.35
11/17/18 8:30,6798,321,830,0.01,2432,2.375,-0.93,-0.249
11/17/18 8:45,6799,321,845,0.01,2437,2.38,1.242,2.012
11/17/18 9:00,6800,321,900,0.01,2439,2.382,3.002,3.842
11/17/18 9:15,6801,321,915,0.01,2439,2.382,4.954,5.831
11/17/18 9:30,6802,321,930,0.01,2441,2.384,6.916,7.832
11/17/18 9:45,6803,321,945,0.01,2445,2.387,8.78,9.76
11/17/18 10:00,6804,321,1000,0.01,2434,2.377,8.83,9.21
11/17/18 10:15,6805,321,1015,0.01,2426,2.37,9.14,9.3
11/17/18 10:30,6806,321,1030,0.01,2426,2.37,10.02,10.21
11/17/18 10:45,6807,321,1045,0.01,2427,2.37,10.97,10.96
11/17/18 11:00,6808,321,1100,0.01,2428,2.371,13.03,13.04
11/17/18 11:15,6809,321,1115,0.01,2424,2.367,13.92,14.23
11/17/18 11:30,6810,321,1130,0.01,2428,2.371,15.39,15.66
11/17/18 11:45,6811,321,1145,0.01,2427,2.37,15.88,15.97
11/17/18 12:00,6812,321,1200,0.01,2432,2.375,15.74,16.01
11/17/18 12:15,6813,321,1215,0.01,2427,2.37,15.23,15.16
11/17/18 12:30,6814,321,1230,0.01,2428,2.371,15.87,16.04
11/17/18 12:45,6815,321,1245,0.01,2433,2.376,14.85,16.25
11/17/18 13:00,6816,321,1300,0.01,2432,2.375,15.77,16.5
11/17/18 13:15,6817,321,1315,0.01,2446,2.389,15.95,16.35
11/17/18 13:30,6818,321,1330,0.011,2438,2.38,14.79,15
11/17/18 13:45,6819,321,1345,0.011,2430,2.373,14.28,14.6
11/17/18 14:00,6820,321,1400,0.011,2434,2.377,14.09,14.41
11/17/18 14:15,6821,321,1415,0.011,2430,2.373,13.9,14.39
11/17/18 14:30,6822,321,1430,0.011,2433,2.376,14.02,14.74
11/17/18 14:45,6823,321,1445,0.011,2436,2.379,13.46,14.5
11/17/18 15:00,6824,321,1500,0.011,2433,2.376,13.07,14.13
11/17/18 15:15,6825,321,1515,0.01,2436,2.379,12.23,13.79
11/17/18 15:30,6826,321,1530,0.01,2436,2.379,10.18,12.05
11/17/18 15:45,6827,321,1545,0.01,2426,2.369,7.901,9.54
11/17/18 16:00,6828,321,1600,0.01,2423,2.366,5.785,7.298
11/17/18 16:15,6829,321,1615,0.01,2419,2.362,3.759,5.087
11/17/18 16:30,6830,321,1630,0.01,2415,2.359,2.138,3.372
11/17/18 16:45,6831,321,1645,0.01,2418,2.361,0.816,1.912
11/17/18 17:00,6832,321,1700,0.01,2414,2.358,-0.562,0.548
11/17/18 17:15,6833,321,1715,0.01,2414,2.358,-1.569,-0.556
11/17/18 17:30,6834,321,1730,0.01,2413,2.357,-2.484,-1.566
11/17/18 17:45,6835,321,1745,0.01,2413,2.357,-3.203,-2.364
11/17/18 18:00,6836,321,1800,0.01,2413,2.357,-3.785,-2.931
11/17/18 18:15,6837,321,1815,0.01,2413,2.356,-4.392,-3.584
11/17/18 18:30,6838,321,1830,0.011,2413,2.356,-4.816,-4.036
11/17/18 18:45,6839,321,1845,0.01,2414,2.357,-5.154,-4.423
11/17/18 19:00,6840,321,1900,0.011,2414,2.357,-5.477,-4.726
11/17/18 19:15,6841,321,1915,0.011,2412,2.355,-5.736,-4.99
11/17/18 19:30,6842,321,1930,0.011,2414,2.357,-5.784,-5.044
11/17/18 19:45,6843,321,1945,0.011,2412,2.355,-5.778,-5.044
11/17/18 20:00,6844,321,2000,0.011,2411,2.355,-5.866,-5.116
11/17/18 20:15,6845,321,2015,0.011,2413,2.357,-6.007,-5.249
11/17/18 20:30,6846,321,2030,0.011,2426,2.369,-6.143,-5.393
11/17/18 20:45,6847,321,2045,0.011,2417,2.36,-6.249,-5.527
11/17/18 21:00,6848,321,2100,0.011,2413,2.356,-6.525,-5.8
11/17/18 21:15,6849,321,2115,0.011,2413,2.356,-6.712,-5.995
11/17/18 21:30,6850,321,2130,0.011,2412,2.356,-6.913,-6.209
11/17/18 21:45,6851,321,2145,0.011,2412,2.355,-7.165,-6.476
11/17/18 22:00,6852,321,2200,0.011,2414,2.358,-7.326,-6.639
11/17/18 22:15,6853,321,2215,0.011,2411,2.355,-7.627,-6.965
11/17/18 22:30,6854,321,2230,0.011,2410,2.353,-7.845,-7.192
11/17/18 22:45,6855,321,2245,0.011,2411,2.355,-8.04,-7.378
11/17/18 23:00,6856,321,2300,0.011,2413,2.356,-8.24,-7.622
11/17/18 23:15,6857,321,2315,0.011,2421,2.364,-8.39,-7.77
11/17/18 23:30,6858,321,2330,0.011,2413,2.357,-8.7,-8.07
11/17/18 23:45,6859,321,2345,0.011,2411,2.354,-8.97,-8.38
11/18/18 0:00,6860,322,0,0.011,2408,2.351,-9.07,-8.5
11/18/18 0:15,6861,322,15,0.011,2411,2.354,-9.27,-8.69
11/18/18 0:30,6862,322,30,0.011,2410,2.353,-9.4,-8.82
11/18/18 0:45,6863,322,45,0.01,2412,2.356,-9.5,-8.93
11/18/18 1:00,6864,322,100,0.011,2413,2.357,-9.75,-9.2
11/18/18 1:15,6865,322,115,0.011,2409,2.353,-9.96,-9.43
11/18/18 1:30,6866,322,130,0.01,2413,2.356,-10.15,-9.61
11/18/18 1:45,6867,322,145,0.01,2407,2.351,-10.36,-9.85
11/18/18 2:00,6868,322,200,0.01,2408,2.351,-10.47,-9.95
11/18/18 2:15,6869,322,215,0.01,2410,2.354,-10.51,-10.01
11/18/18 2:30,6870,322,230,0.01,2410,2.354,-10.79,-10.29
11/18/18 2:45,6871,322,245,0.01,2411,2.355,-10.96,-10.48
11/18/18 3:00,6872,322,300,0.01,2409,2.353,-11.16,-10.69
11/18/18 3:15,6873,322,315,0.01,2410,2.354,-11.22,-10.78
11/18/18 3:30,6874,322,330,0.01,2411,2.354,-11.25,-10.83
11/18/18 3:45,6875,322,345,0.01,2413,2.357,-11.1,-10.64
11/18/18 4:00,6876,322,400,0.01,2416,2.359,-11.27,-10.83
11/18/18 4:15,6877,322,415,0.01,2410,2.353,-11.49,-11.02
11/18/18 4:30,6878,322,430,0.01,2407,2.35,-11.73,-11.28
11/18/18 4:45,6879,322,445,0.01,2406,2.349,-11.74,-11.3
11/18/18 5:00,6880,322,500,0.01,2410,2.354,-11.55,-11.1
11/18/18 5:15,6881,322,515,0.01,2413,2.356,-11.7,-11.26
11/18/18 5:30,6882,322,530,0.01,2415,2.358,-11.89,-11.45
11/18/18 5:45,6883,322,545,0.01,2410,2.354,-11.91,-11.49
11/18/18 6:00,6884,322,600,0.01,2423,2.366,-11.96,-11.52
11/18/18 6:15,6885,322,615,0.01,2410,2.353,-12.04,-11.6
11/18/18 6:30,6886,322,630,0.01,2409,2.352,-12.18,-11.76
11/18/18 6:45,6887,322,645,0.01,2411,2.354,-12.25,-11.83
11/18/18 7:00,6888,322,700,0.01,2410,2.353,-12.36,-11.95
11/18/18 7:15,6889,322,715,0.01,2409,2.352,-12.3,-11.92
11/18/18 7:30,6890,322,730,0.01,2407,2.35,-12.1,-11.73
11/18/18 7:45,6891,322,745,0.01,2413,2.357,-10.83,-10.56
11/18/18 8:00,6892,322,800,0.01,2425,2.368,-7.333,-6.96
11/18/18 8:15,6893,322,815,0.01,2432,2.375,-4.596,-4.076
11/18/18 8:30,6894,322,830,0.01,2438,2.381,-1.937,-1.257
11/18/18 8:45,6895,322,845,0.01,2444,2.386,0.845,1.728
11/18/18 9:00,6896,322,900,0.01,2448,2.39,3.122,4.119
11/18/18 9:15,6897,322,915,0.01,2451,2.394,5.247,6.421
11/18/18 9:30,6898,322,930,0.01,2453,2.396,6.862,8.04
11/18/18 9:45,6899,322,945,0.01,2455,2.397,8.98,10.24
11/18/18 10:00,6900,322,1000,0.01,2446,2.389,9.69,10.63
11/18/18 10:15,6901,322,1015,0.01,2432,2.375,8.5,8.83
11/18/18 10:30,6902,322,1030,0.01,2427,2.37,9.21,9.35
11/18/18 10:45,6903,322,1045,0.01,2427,2.37,10.23,10.27
11/18/18 11:00,6904,322,1100,0.01,2426,2.369,11.58,11.62
11/18/18 11:15,6905,322,1115,0.01,2426,2.369,11.9,12.24
11/18/18 11:30,6906,322,1130,0.01,2425,2.368,12.49,12.55
11/18/18 11:45,6907,322,1145,0.01,2422,2.365,13.33,13.18
11/18/18 12:00,6908,322,1200,0.01,2423,2.367,13.59,13.55
11/18/18 12:15,6909,322,1215,0.011,2424,2.367,14.42,14.23
11/18/18 12:30,6910,322,1230,0.011,2425,2.368,15.33,15.55
11/18/18 12:45,6911,322,1245,0.011,2427,2.37,12.94,14.32
11/18/18 13:00,6912,322,1300,0.01,2426,2.369,13,13.43
11/18/18 13:15,6913,322,1315,0.01,2428,2.371,13.75,13.97
11/18/18 13:30,6914,322,1330,0.011,2431,2.374,13.25,13.29
11/18/18 13:45,6915,322,1345,0.011,2432,2.375,13.22,13.3
11/18/18 14:00,6916,322,1400,0.011,2434,2.377,12.94,13.13
11/18/18 14:15,6917,322,1415,0.011,2433,2.376,12.93,13.27
11/18/18 14:30,6918,322,1430,0.011,2437,2.38,12.87,13.64
11/18/18 14:45,6919,322,1445,0.011,2441,2.384,12.39,13.26
11/18/18 15:00,6920,322,1500,0.011,2439,2.382,12.03,13.09
11/18/18 15:15,6921,322,1515,0.011,2446,2.389,11.58,13.2
11/18/18 15:30,6922,322,1530,0.01,2446,2.388,9.53,11.68
11/18/18 15:45,6923,322,1545,0.01,2436,2.379,7.137,8.88
11/18/18 16:00,6924,322,1600,0.01,2424,2.367,4.24,5.746
11/18/18 16:15,6925,322,1615,0.01,2418,2.362,1.813,3.102
11/18/18 16:30,6926,322,1630,0.01,2417,2.361,0.187,1.319
11/18/18 16:45,6927,322,1645,0.01,2419,2.362,-1.192,-0.148
11/18/18 17:00,6928,322,1700,0.01,2419,2.362,-2.422,-1.411
11/18/18 17:15,6929,322,1715,0.01,2413,2.357,-3.322,-2.499
11/18/18 17:30,6930,322,1730,0.01,2414,2.358,-4.196,-3.333
11/18/18 17:45,6931,322,1745,0.01,2413,2.357,-4.795,-3.976
11/18/18 18:00,6932,322,1800,0.01,2414,2.358,-5.258,-4.45
11/18/18 18:15,6933,322,1815,0.011,2412,2.356,-5.612,-4.815
11/18/18 18:30,6934,322,1830,0.01,2413,2.357,-6.015,-5.253
11/18/18 18:45,6935,322,1845,0.011,2413,2.356,-6.191,-5.423
11/18/18 19:00,6936,322,1900,0.011,2411,2.355,-6.139,-5.383
11/18/18 19:15,6937,322,1915,0.011,2413,2.357,-6.211,-5.45
11/18/18 19:30,6938,322,1930,0.011,2413,2.357,-6.326,-5.567
11/18/18 19:45,6939,322,1945,0.011,2413,2.356,-6.558,-5.795
11/18/18 20:00,6940,322,2000,0.011,2413,2.357,-6.759,-5.967
11/18/18 20:15,6941,322,2015,0.011,2413,2.356,-6.987,-6.22
11/18/18 20:30,6942,322,2030,0.011,2412,2.356,-7.159,-6.413
11/18/18 20:45,6943,322,2045,0.011,2412,2.356,-7.49,-6.779
11/18/18 21:00,6944,322,2100,0.011,2415,2.358,-7.804,-7.1
11/18/18 21:15,6945,322,2115,0.011,2411,2.354,-8.01,-7.326
11/18/18 21:30,6946,322,2130,0.01,2414,2.358,-8.29,-7.644
11/18/18 21:45,6947,322,2145,0.011,2413,2.357,-8.77,-8.11
11/18/18 22:00,6948,322,2200,0.011,2409,2.352,-9.03,-8.44
11/18/18 22:15,6949,322,2215,0.011,2409,2.353,-9.35,-8.74
11/18/18 22:30,6950,322,2230,0.011,2409,2.352,-9.49,-8.89
11/18/18 22:45,6951,322,2245,0.011,2412,2.356,-9.72,-9.17
11/18/18 23:00,6952,322,2300,0.011,2415,2.359,-9.9,-9.36
11/18/18 23:15,6953,322,2315,0.011,2411,2.355,-10.01,-9.47
11/18/18 23:30,6954,322,2330,0.011,2411,2.355,-10.13,-9.58
11/18/18 23:45,6955,322,2345,0.011,2413,2.357,-10.12,-9.6
11/19/18 0:00,6956,323,0,0.011,2414,2.358,-10.29,-9.77
11/19/18 0:15,6957,323,15,0.011,2412,2.355,-10.57,-10.05
11/19/18 0:30,6958,323,30,0.011,2421,2.365,-10.83,-10.34
11/19/18 0:45,6959,323,45,0.011,2407,2.351,-11.11,-10.62
11/19/18 1:00,6960,323,100,0.011,2411,2.354,-11.3,-10.81
11/19/18 1:15,6961,323,115,0.011,2410,2.353,-11.47,-11
11/19/18 1:30,6962,323,130,0.01,2411,2.354,-11.64,-11.17
11/19/18 1:45,6963,323,145,0.01,2407,2.351,-11.84,-11.38
11/19/18 2:00,6964,323,200,0.01,2413,2.356,-11.94,-11.49
11/19/18 2:15,6965,323,215,0.011,2411,2.355,-11.98,-11.52
11/19/18 2:30,6966,323,230,0.01,2418,2.361,-12.07,-11.62
11/19/18 2:45,6967,323,245,0.01,2409,2.352,-12.21,-11.77
11/19/18 3:00,6968,323,300,0.01,2407,2.35,-12.33,-11.9
11/19/18 3:15,6969,323,315,0.01,2408,2.351,-12.51,-12.07
11/19/18 3:30,6970,323,330,0.01,2408,2.352,-12.6,-12.19
11/19/18 3:45,6971,323,345,0.01,2407,2.351,-12.65,-12.22
11/19/18 4:00,6972,323,400,0.01,2411,2.355,-12.71,-12.29
11/19/18 4:15,6973,323,415,0.01,2416,2.36,-12.87,-12.46
11/19/18 4:30,6974,323,430,0.01,2412,2.356,-12.99,-12.59
11/19/18 4:45,6975,323,445,0.01,2407,2.351,-13.18,-12.78
11/19/18 5:00,6976,323,500,0.01,2413,2.357,-13.31,-12.92
11/19/18 5:15,6977,323,515,0.01,2412,2.355,-13.39,-13.01
11/19/18 5:30,6978,323,530,0.01,2411,2.355,-13.43,-13.05
11/19/18 5:45,6979,323,545,0.01,2408,2.351,-13.54,-13.17
11/19/18 6:00,6980,323,600,0.01,2405,2.349,-13.7,-13.33
11/19/18 6:15,6981,323,615,0.01,2409,2.352,-13.74,-13.37
11/19/18 6:30,6982,323,630,0.01,2407,2.351,-13.73,-13.37
11/19/18 6:45,6983,323,645,0.01,2408,2.352,-13.7,-13.33
11/19/18 7:00,6984,323,700,0.01,2408,2.352,-13.69,-13.34
11/19/18 7:15,6985,323,715,0.01,2409,2.352,-13.71,-13.38
11/19/18 7:30,6986,323,730,0.01,2419,2.363,-13.61,-13.28
11/19/18 7:45,6987,323,745,0.01,2410,2.354,-12.34,-12.1
11/19/18 8:00,6988,323,800,0.01,2429,2.373,-8.7,-8.36
11/19/18 8:15,6989,323,815,0.01,2432,2.375,-6.208,-5.786
11/19/18 8:30,6990,323,830,0.01,2433,2.375,-4.188,-3.618
11/19/18 8:45,6991,323,845,0.01,2436,2.379,-2.157,-1.557
11/19/18 9:00,6992,323,900,0.01,2440,2.383,0.727,1.554
11/19/18 9:15,6993,323,915,0.01,2443,2.386,2.709,3.561
11/19/18 9:30,6994,323,930,0.01,2440,2.383,3.12,3.739
11/19/18 9:45,6995,323,945,0.01,2440,2.382,5.104,5.501
11/19/18 10:00,6996,323,1000,0.01,2440,2.383,6.167,6.649
11/19/18 10:15,6997,323,1015,0.01,2436,2.379,5.65,6.081
11/19/18 10:30,6998,323,1030,0.01,2429,2.372,5.877,5.891
11/19/18 10:45,6999,323,1045,0.01,2424,2.367,6.592,6.685
11/19/18 11:00,7000,323,1100,0.01,2423,2.367,7.809,7.743
11/19/18 11:15,7001,323,1115,0.01,2426,2.37,8.54,8.75
11/19/18 11:30,7002,323,1130,0.01,2422,2.366,9.73,9.85
11/19/18 11:45,7003,323,1145,0.01,2423,2.366,10.4,10.74
11/19/18 12:00,7004,323,1200,0.01,2446,2.389,11.7,11.72
11/19/18 12:15,7005,323,1215,0.01,2429,2.372,11.75,11.86
11/19/18 12:30,7006,323,1230,0.01,2424,2.367,10.54,10.89
11/19/18 12:45,7007,323,1245,0.01,2423,2.366,10.53,10.9
11/19/18 13:00,7008,323,1300,0.01,2424,2.367,10.25,10.36
11/19/18 13:15,7009,323,1315,0.01,2423,2.366,10.48,10.59
11/19/18 13:30,7010,323,1330,0.01,2423,2.367,10.75,10.66
11/19/18 13:45,7011,323,1345,0.01,2431,2.374,11.16,11.17
11/19/18 14:00,7012,323,1400,0.01,2430,2.373,10.96,11.17
11/19/18 14:15,7013,323,1415,0.01,2431,2.374,11.38,11.52
11/19/18 14:30,7014,323,1430,0.011,2440,2.383,12.08,12.6
11/19/18 14:45,7015,323,1445,0.011,2438,2.381,11.27,11.99
11/19/18 15:00,7016,323,1500,0.011,2442,2.385,10.47,11.49
11/19/18 15:15,7017,323,1515,0.01,2447,2.389,8.91,10.69
11/19/18 15:30,7018,323,1530,0.01,2437,2.38,6.333,8.14
11/19/18 15:45,7019,323,1545,0.01,2425,2.368,3.837,5.321
11/19/18 16:00,7020,323,1600,0.01,2421,2.365,1.83,3.143
11/19/18 16:15,7021,323,1615,0.01,2420,2.363,0.207,1.353
11/19/18 16:30,7022,323,1630,0.01,2417,2.36,-1.147,-0.104
11/19/18 16:45,7023,323,1645,0.01,2418,2.361,-2.339,-1.366
11/19/18 17:00,7024,323,1700,0.01,2418,2.361,-3.386,-2.452
11/19/18 17:15,7025,323,1715,0.011,2413,2.356,-4.328,-3.436
11/19/18 17:30,7026,323,1730,0.011,2413,2.357,-4.949,-4.135
11/19/18 17:45,7027,323,1745,0.011,2414,2.358,-5.405,-4.627
11/19/18 18:00,7028,323,1800,0.011,2412,2.356,-5.583,-4.888
11/19/18 18:15,7029,323,1815,0.011,2414,2.358,-5.687,-4.958
11/19/18 18:30,7030,323,1830,0.011,2413,2.357,-5.822,-5.066
11/19/18 18:45,7031,323,1845,0.011,2410,2.354,-6.134,-5.4
11/19/18 19:00,7032,323,1900,0.011,2413,2.356,-6.313,-5.511
11/19/18 19:15,7033,323,1915,0.011,2413,2.356,-6.536,-5.756
11/19/18 19:30,7034,323,1930,0.011,2412,2.356,-6.661,-5.924
11/19/18 19:45,7035,323,1945,0.011,2428,2.371,-6.794,-6.074
11/19/18 20:00,7036,323,2000,0.011,2414,2.357,-7.097,-6.354
11/19/18 20:15,7037,323,2015,0.011,2414,2.357,-7.343,-6.628
11/19/18 20:30,7038,323,2030,0.011,2413,2.356,-7.583,-6.897
11/19/18 20:45,7039,323,2045,0.011,2414,2.358,-7.883,-7.225
11/19/18 21:00,7040,323,2100,0.011,2411,2.354,-8.11,-7.429
11/19/18 21:15,7041,323,2115,0.011,2411,2.355,-8.41,-7.798
11/19/18 21:30,7042,323,2130,0.011,2413,2.356,-8.58,-7.969
11/19/18 21:45,7043,323,2145,0.011,2411,2.355,-8.72,-8.19
11/19/18 22:00,7044,323,2200,0.011,2414,2.357,-8.83,-8.3
11/19/18 22:15,7045,323,2215,0.011,2414,2.358,-8.96,-8.41
11/19/18 22:30,7046,323,2230,0.011,2411,2.354,-9.13,-8.55
11/19/18 22:45,7047,323,2245,0.011,2409,2.352,-9.41,-8.85
11/19/18 23:00,7048,323,2300,0.011,2412,2.356,-9.39,-8.89
11/19/18 23:15,7049,323,2315,0.011,2414,2.357,-9.46,-8.95
11/19/18 23:30,7050,323,2330,0.011,2413,2.357,-9.49,-8.98
11/19/18 23:45,7051,323,2345,0.011,2416,2.359,-9.68,-9.12
11/20/18 0:00,7052,324,0,0.011,2412,2.356,-9.94,-9.38
11/20/18 0:15,7053,324,15,0.011,2417,2.36,-10.24,-9.7
11/20/18 0:30,7054,324,30,0.011,2411,2.354,-10.49,-9.96
11/20/18 0:45,7055,324,45,0.011,2412,2.356,-10.71,-10.22
11/20/18 1:00,7056,324,100,0.011,2411,2.355,-10.86,-10.34
11/20/18 1:15,7057,324,115,0.011,2414,2.358,-11.03,-10.55
11/20/18 1:30,7058,324,130,0.011,2410,2.354,-11.04,-10.6
11/20/18 1:45,7059,324,145,0.011,2414,2.357,-11.16,-10.69
11/20/18 2:00,7060,324,200,0.011,2412,2.355,-11.28,-10.85
11/20/18 2:15,7061,324,215,0.011,2414,2.357,-11.37,-10.95
11/20/18 2:30,7062,324,230,0.011,2413,2.357,-11.31,-10.89
11/20/18 2:45,7063,324,245,0.011,2416,2.359,-11.35,-10.93
11/20/18 3:00,7064,324,300,0.011,2409,2.353,-11.44,-11.02
11/20/18 3:15,7065,324,315,0.01,2411,2.355,-11.54,-11.14
11/20/18 3:30,7066,324,330,0.01,2414,2.357,-11.43,-11.01
11/20/18 3:45,7067,324,345,0.01,2415,2.359,-11.48,-11.06
11/20/18 4:00,7068,324,400,0.01,2423,2.366,-11.66,-11.26
11/20/18 4:15,7069,324,415,0.01,2410,2.353,-11.78,-11.37
11/20/18 4:30,7070,324,430,0.01,2410,2.354,-11.98,-11.59
11/20/18 4:45,7071,324,445,0.01,2414,2.357,-11.98,-11.59
11/20/18 5:00,7072,324,500,0.01,2410,2.353,-12.11,-11.74
11/20/18 5:15,7073,324,515,0.01,2414,2.357,-12.03,-11.64
11/20/18 5:30,7074,324,530,0.01,2411,2.354,-12.07,-11.69
11/20/18 5:45,7075,324,545,0.01,2409,2.353,-12.18,-11.8
11/20/18 6:00,7076,324,600,0.01,2409,2.352,-12.35,-11.98
11/20/18 6:15,7077,324,615,0.01,2408,2.352,-12.6,-12.24
11/20/18 6:30,7078,324,630,0.01,2407,2.35,-12.76,-12.39
11/20/18 6:45,7079,324,645,0.01,2409,2.353,-12.92,-12.58
11/20/18 7:00,7080,324,700,0.01,2411,2.355,-12.71,-12.37
11/20/18 7:15,7081,324,715,0.01,2413,2.356,-12.62,-12.29
11/20/18 7:30,7082,324,730,0.01,2408,2.352,-12.38,-12.07
11/20/18 7:45,7083,324,745,0.01,2414,2.357,-11.4,-11.13
11/20/18 8:00,7084,324,800,0.01,2423,2.366,-7.808,-7.487
11/20/18 8:15,7085,324,815,0.01,2432,2.375,-4.642,-4.12
11/20/18 8:30,7086,324,830,0.01,2441,2.384,-2.092,-1.405
11/20/18 8:45,7087,324,845,0.01,2444,2.387,0.496,1.347
11/20/18 9:00,7088,324,900,0.01,2445,2.388,2.498,3.433
11/20/18 9:15,7089,324,915,0.01,2448,2.391,4.28,5.245
11/20/18 9:30,7090,324,930,0.01,2447,2.39,5.667,6.639
11/20/18 9:45,7091,324,945,0.01,2447,2.39,7.476,8.41
11/20/18 10:00,7092,324,1000,0.01,2445,2.388,8.92,9.75
11/20/18 10:15,7093,324,1015,0.01,2435,2.377,8.63,8.95
11/20/18 10:30,7094,324,1030,0.01,2432,2.375,9.31,9.49
11/20/18 10:45,7095,324,1045,0.01,2435,2.378,10.57,10.59
11/20/18 11:00,7096,324,1100,0.01,2426,2.369,11.04,11.07
11/20/18 11:15,7097,324,1115,0.01,2422,2.365,11.78,12.08
11/20/18 11:30,7098,324,1130,0.01,2421,2.365,12.95,12.97
11/20/18 11:45,7099,324,1145,0.01,2422,2.365,14.9,14.78
11/20/18 12:00,7100,324,1200,0.011,2426,2.369,16,16.08
11/20/18 12:15,7101,324,1215,0.011,2428,2.372,15.76,15.77
11/20/18 12:30,7102,324,1230,0.011,2424,2.367,15.14,15.24
11/20/18 12:45,7103,324,1245,0.011,2424,2.367,13.62,14.87
11/20/18 13:00,7104,324,1300,0.01,2424,2.368,13.99,14.61
11/20/18 13:15,7105,324,1315,0.01,2422,2.365,14,14.17
11/20/18 13:30,7106,324,1330,0.011,2426,2.369,14.44,14.46
11/20/18 13:45,7107,324,1345,0.011,2431,2.374,14.44,14.66
11/20/18 14:00,7108,324,1400,0.011,2434,2.377,14.74,15.24
11/20/18 14:15,7109,324,1415,0.011,2434,2.377,14.66,15.4
11/20/18 14:30,7110,324,1430,0.011,2432,2.375,14.64,15.52
11/20/18 14:45,7111,324,1445,0.011,2437,2.38,14.17,15.29
11/20/18 15:00,7112,324,1500,0.011,2438,2.38,13.11,14.63
11/20/18 15:15,7113,324,1515,0.011,2437,2.38,11.26,13.01
11/20/18 15:30,7114,324,1530,0.01,2436,2.379,9.01,10.77
11/20/18 15:45,7115,324,1545,0.01,2425,2.368,7.183,8.63
11/20/18 16:00,7116,324,1600,0.01,2422,2.366,5.832,7.051
11/20/18 16:15,7117,324,1615,0.01,2420,2.363,4.601,5.865
11/20/18 16:30,7118,324,1630,0.01,2417,2.361,3.652,4.853
11/20/18 16:45,7119,324,1645,0.01,2418,2.362,2.422,3.816
11/20/18 17:00,7120,324,1700,0.01,2417,2.361,1.041,2.333
11/20/18 17:15,7121,324,1715,0.01,2418,2.362,0.007,1.201
11/20/18 17:30,7122,324,1730,0.01,2414,2.358,-1.158,-0.061
11/20/18 17:45,7123,324,1745,0.01,2416,2.36,-2.138,-1.165
11/20/18 18:00,7124,324,1800,0.01,2412,2.355,-2.948,-2.035
11/20/18 18:15,7125,324,1815,0.01,2414,2.358,-3.467,-2.712
11/20/18 18:30,7126,324,1830,0.011,2413,2.357,-3.965,-3.15
11/20/18 18:45,7127,324,1845,0.011,2414,2.357,-4.429,-3.683
11/20/18 19:00,7128,324,1900,0.011,2414,2.357,-4.776,-4.075
11/20/18 19:15,7129,324,1915,0.011,2413,2.357,-5.168,-4.45
11/20/18 19:30,7130,324,1930,0.011,2414,2.358,-5.553,-4.826
11/20/18 19:45,7131,324,1945,0.011,2409,2.353,-5.736,-5.068
11/20/18 20:00,7132,324,2000,0.011,2410,2.354,-5.931,-5.272
11/20/18 20:15,7133,324,2015,0.011,2411,2.355,-5.978,-5.322
11/20/18 20:30,7134,324,2030,0.011,2413,2.356,-6.069,-5.405
11/20/18 20:45,7135,324,2045,0.011,2413,2.356,-6.073,-5.489
11/20/18 21:00,7136,324,2100,0.011,2412,2.356,-5.958,-5.444
11/20/18 21:15,7137,324,2115,0.011,2412,2.356,-5.899,-5.377
11/20/18 21:30,7138,324,2130,0.011,2407,2.351,-6.099,-5.555
11/20/18 21:45,7139,324,2145,0.011,2406,2.35,-6.166,-5.634
11/20/18 22:00,7140,324,2200,0.011,2407,2.35,-6.204,-5.661
11/20/18 22:15,7141,324,2215,0.011,2410,2.354,-6.342,-5.756
11/20/18 22:30,7142,324,2230,0.011,2408,2.351,-6.414,-5.84
11/20/18 22:45,7143,324,2245,0.011,2409,2.352,-6.348,-5.779
11/20/18 23:00,7144,324,2300,0.011,2413,2.356,-5.854,-5.383
11/20/18 23:15,7145,324,2315,0.011,2411,2.354,-5.635,-5.06
11/20/18 23:30,7146,324,2330,0.01,2413,2.356,-5.172,-4.688
