TOA5,CR1000_tower4_N,CR1000,73550,CR1000.Std.28,CPU:SH_tow4_North_2017.CR1,58121,Enviro,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,maxbot_volt_Avg,maxbot_dist_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
10/3/18 20:30,34098,276,2030,0.028,0,9.7,2.925,1.199,1,0.026,0,10.72,2.873,1.203,1,0.075,0,10.46,4.792,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 20:45,34099,276,2045,0.028,0,9.63,2.924,1.199,1,0.026,0,10.71,2.874,1.203,1,0.075,0,10.44,4.793,1.273,1,0.008,4808,4.695,NAN,-111.5
10/3/18 21:00,34100,276,2100,0.028,0,9.58,2.924,1.199,1,0.026,0,10.73,2.872,1.203,1,0.075,0,10.45,4.796,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 21:15,34101,276,2115,0.028,0,9.49,2.924,1.199,1,0.026,0,10.71,2.872,1.203,1,0.075,0,10.46,4.794,1.273,1,0.008,4808,4.695,NAN,-105.4
10/3/18 21:30,34102,276,2130,0.028,0.001,9.45,2.923,1.199,1,0.026,0,10.71,2.874,1.203,1,0.075,0,10.46,4.794,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 21:45,34103,276,2145,0.028,0,9.38,2.924,1.199,1,0.026,0.001,10.73,2.867,1.203,1.001,0.075,0,10.46,4.794,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 22:00,34104,276,2200,0.028,0,9.33,2.924,1.199,1,0.026,0.001,10.72,2.867,1.203,1.001,0.075,0,10.45,4.792,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 22:15,34105,276,2215,0.028,0,9.26,2.925,1.199,1,0.026,0,10.71,2.873,1.203,1,0.075,0,10.46,4.793,1.273,1,0.008,4807,4.694,NAN,-108
10/3/18 22:30,34106,276,2230,0.028,0,9.23,2.926,1.199,1,0.026,0,10.67,2.871,1.203,1,0.075,0.001,10.5,4.79,1.273,1.001,0.008,4807,4.695,NAN,-111.5
10/3/18 22:45,34107,276,2245,0.028,0,9.14,2.924,1.199,1,0.026,0,10.71,2.871,1.203,1,0.075,0,10.42,4.794,1.273,1,0.008,4808,4.695,NAN,-105.4
10/3/18 23:00,34108,276,2300,0.028,0,9.09,2.923,1.199,1,0.026,0,10.68,2.872,1.203,1,0.075,0,10.44,4.793,1.273,1,0.008,4808,4.695,NAN,-108
10/3/18 23:15,34109,276,2315,0.027,0,9.01,2.902,1.198,1,0.026,0,10.68,2.874,1.203,1,0.075,0,10.46,4.793,1.273,1,0.008,4809,4.697,NAN,-108
10/3/18 23:30,34110,276,2330,0.027,0,8.97,2.903,1.198,1,0.026,0,10.67,2.874,1.203,1,0.075,0,10.47,4.793,1.273,1,0.008,4810,4.698,NAN,-111.5
10/3/18 23:45,34111,276,2345,0.027,0,8.88,2.901,1.198,1,0.026,0,10.64,2.871,1.203,1,0.075,0.001,10.48,4.791,1.273,1.001,0.008,4811,4.698,NAN,-111.5
10/4/18 0:00,34112,277,0,0.027,0,8.87,2.901,1.198,1,0.026,0,10.67,2.873,1.203,1,0.075,0,10.45,4.794,1.273,1,0.009,4811,4.698,NAN,-111.5
10/4/18 0:15,34113,277,15,0.027,0,8.84,2.903,1.198,1,0.026,0,10.63,2.872,1.203,1,0.075,0,10.45,4.794,1.273,1,0.009,4811,4.698,NAN,-108
10/4/18 0:30,34114,277,30,0.027,0,8.8,2.901,1.198,1,0.026,0,10.61,2.872,1.203,1,0.075,0,10.47,4.794,1.273,1,0.009,4810,4.697,NAN,-111.5
10/4/18 0:45,34115,277,45,0.027,0,8.8,2.903,1.198,1,0.026,0,10.59,2.872,1.203,1,0.075,0,10.46,4.794,1.273,1,0.009,4810,4.698,NAN,-111.5
10/4/18 1:00,34116,277,100,0.027,0,8.79,2.904,1.198,1,0.026,0,10.59,2.874,1.203,1,0.075,0,10.46,4.794,1.273,1,0.009,4811,4.698,NAN,-108
10/4/18 1:15,34117,277,115,0.027,0,8.8,2.903,1.198,1,0.026,0,10.6,2.872,1.203,1,0.075,0,10.43,4.794,1.273,1,0.009,4811,4.698,NAN,-105.4
10/4/18 1:30,34118,277,130,0.027,0,8.75,2.902,1.198,1,0.026,0,10.58,2.873,1.203,1,0.075,0,10.41,4.793,1.273,1,0.009,4811,4.698,NAN,-111.5
10/4/18 1:45,34119,277,145,0.027,0,8.76,2.903,1.198,1,0.026,0,10.56,2.871,1.203,1,0.075,0,10.43,4.794,1.273,1,0.009,4810,4.698,NAN,-111.5
10/4/18 2:00,34120,277,200,0.027,0,8.75,2.902,1.198,1,0.026,0,10.55,2.873,1.203,1,0.075,0,10.44,4.795,1.273,1,0.009,4810,4.697,NAN,-111.5
10/4/18 2:15,34121,277,215,0.027,0,8.73,2.902,1.198,1,0.026,0,10.52,2.872,1.203,1,0.075,0,10.45,4.793,1.273,1,0.009,4809,4.697,NAN,-111.5
10/4/18 2:30,34122,277,230,0.027,0,8.71,2.904,1.198,1,0.026,0,10.54,2.874,1.203,1,0.075,0.001,10.44,4.792,1.273,1,0.009,4809,4.696,NAN,-108
10/4/18 2:45,34123,277,245,0.027,0,8.67,2.901,1.198,1,0.026,0,10.48,2.871,1.203,1,0.075,0.001,10.46,4.79,1.273,1.001,0.009,4809,4.696,NAN,-111.5
10/4/18 3:00,34124,277,300,0.027,0,8.67,2.901,1.198,1,0.026,0,10.47,2.869,1.203,1.001,0.075,0,10.44,4.793,1.273,1,0.009,4808,4.696,NAN,-111.5
10/4/18 3:15,34125,277,315,0.027,0,8.66,2.903,1.198,1,0.026,0,10.48,2.874,1.203,1,0.075,0,10.44,4.793,1.273,1,0.009,4809,4.696,NAN,-111.5
10/4/18 3:30,34126,277,330,0.027,0,8.63,2.903,1.198,1,0.026,0,10.47,2.872,1.203,1,0.075,0,10.43,4.795,1.273,1,0.009,4810,4.697,NAN,-108
10/4/18 3:45,34127,277,345,0.027,0,8.61,2.904,1.198,1,0.026,0,10.45,2.869,1.203,1.001,0.075,0,10.43,4.794,1.273,1,0.009,4809,4.696,NAN,-117.4
10/4/18 4:00,34128,277,400,0.027,0,8.61,2.905,1.198,1,0.026,0,10.44,2.876,1.203,0.999,0.075,0,10.44,4.793,1.273,1,0.009,4809,4.696,NAN,-111.5
10/4/18 4:15,34129,277,415,0.027,0,8.59,2.903,1.198,1,0.026,0,10.42,2.87,1.203,1,0.075,0,10.44,4.792,1.273,1,0.009,4809,4.696,NAN,-108
10/4/18 4:30,34130,277,430,0.027,0,8.58,2.903,1.198,1,0.026,0,10.43,2.871,1.203,1,0.075,0,10.43,4.793,1.273,1,0.009,4809,4.696,NAN,-108
10/4/18 4:45,34131,277,445,0.027,0,8.55,2.904,1.198,1,0.026,0.001,10.4,2.868,1.203,1.001,0.075,0,10.41,4.793,1.273,1,0.009,4808,4.695,NAN,-111.5
10/4/18 5:00,34132,277,500,0.027,0,8.51,2.903,1.198,1,0.026,0.001,10.4,2.868,1.203,1.001,0.075,0,10.45,4.793,1.273,1,0.009,4807,4.694,NAN,-111.5
10/4/18 5:15,34133,277,515,0.027,0,8.51,2.902,1.198,1,0.026,0,10.36,2.871,1.203,1,0.075,0,10.45,4.794,1.273,1,0.009,4807,4.694,NAN,-111.5
10/4/18 5:30,34134,277,530,0.027,0,8.49,2.903,1.198,1,0.026,0.001,10.36,2.868,1.203,1.001,0.075,0,10.42,4.792,1.273,1,0.009,4806,4.694,NAN,-111.5
10/4/18 5:45,34135,277,545,0.027,0.001,8.46,2.9,1.198,1,0.026,0,10.33,2.87,1.203,1,0.075,0,10.45,4.793,1.273,1,0.009,4807,4.695,NAN,-111.5
10/4/18 6:00,34136,277,600,0.027,0,8.4,2.902,1.198,1,0.026,0,10.31,2.871,1.203,1,0.075,0.001,10.43,4.792,1.273,1,0.009,4808,4.695,NAN,-111.5
10/4/18 6:15,34137,277,615,0.027,0,8.41,2.901,1.198,1,0.026,0,10.31,2.87,1.203,1,0.075,0.001,10.43,4.791,1.273,1.001,0.009,4807,4.694,NAN,-111.5
10/4/18 6:30,34138,277,630,0.027,0,8.37,2.903,1.198,1,0.026,0,10.31,2.872,1.203,1,0.075,0,10.44,4.793,1.273,1,0.009,4808,4.695,NAN,-108
10/4/18 6:45,34139,277,645,0.027,0,8.35,2.902,1.198,1,0.026,0,10.28,2.872,1.203,1,0.075,0,10.43,4.793,1.273,1,0.009,4808,4.695,NAN,-111.5
10/4/18 7:00,34140,277,700,0.027,0,8.3,2.904,1.198,1,0.026,0,10.27,2.871,1.203,1,0.075,0,10.43,4.793,1.273,1,0.009,4808,4.695,NAN,-105.4
10/4/18 7:15,34141,277,715,0.027,0,8.27,2.901,1.198,1,0.026,0,10.26,2.872,1.203,1,0.075,0,10.44,4.794,1.273,1,0.009,4809,4.696,NAN,-108
10/4/18 7:30,34142,277,730,0.027,0,8.26,2.901,1.198,1,0.026,0,10.24,2.87,1.203,1,0.075,0,10.43,4.792,1.273,1,0.009,4810,4.697,NAN,-117.4
10/4/18 7:45,34143,277,745,0.027,0,8.25,2.902,1.198,1,0.026,0,10.24,2.87,1.203,1,0.075,0.001,10.4,4.791,1.273,1.001,0.009,4810,4.697,NAN,-111.5
10/4/18 8:00,34144,277,800,0.027,0,8.23,2.904,1.198,1,0.026,0,10.21,2.869,1.203,1.001,0.075,0,10.39,4.793,1.273,1,0.009,4811,4.698,NAN,-111.5
10/4/18 8:15,34145,277,815,0.027,0,8.24,2.903,1.198,1,0.026,0,10.2,2.871,1.203,1,0.075,0.001,10.41,4.79,1.273,1.001,0.009,4811,4.699,NAN,-111.5
10/4/18 8:30,34146,277,830,0.027,0,8.24,2.902,1.198,1,0.026,0.001,10.21,2.868,1.203,1.001,0.075,0.001,10.42,4.792,1.273,1,0.01,4813,4.7,NAN,-108
10/4/18 8:45,34147,277,845,0.027,0,8.26,2.902,1.198,1,0.026,0,10.16,2.87,1.203,1,0.075,0,10.42,4.792,1.273,1,0.01,4811,4.698,NAN,-111.5
10/4/18 9:00,34148,277,900,0.027,0,8.31,2.903,1.198,1,0.026,0,10.15,2.87,1.203,1,0.075,0,10.42,4.794,1.273,1,0.01,4811,4.698,NAN,-108
10/4/18 9:15,34149,277,915,0.027,0,8.3,2.902,1.198,1,0.026,0,10.15,2.873,1.203,1,0.075,0.001,10.42,4.792,1.273,1.001,0.01,4812,4.699,NAN,-108
10/4/18 9:30,34150,277,930,0.027,0,8.34,2.901,1.198,1,0.026,0,10.13,2.873,1.203,1,0.075,0.001,10.44,4.791,1.273,1.001,0.01,4813,4.7,NAN,-111.5
10/4/18 9:45,34151,277,945,0.027,0,8.38,2.903,1.198,1,0.026,0,10.09,2.872,1.203,1,0.075,0,10.42,4.793,1.273,1,0.01,4813,4.7,NAN,-117.4
10/4/18 10:00,34152,277,1000,0.027,0,8.38,2.902,1.198,1,0.026,0,10.09,2.875,1.203,1,0.075,0.001,10.43,4.792,1.273,1,0.01,4814,4.702,NAN,-111.5
10/4/18 10:15,34153,277,1015,0.027,0,8.41,2.902,1.198,1,0.026,0,10.09,2.872,1.203,1,0.075,0,10.41,4.792,1.273,1,0.01,4818,4.705,NAN,-108
10/4/18 10:30,34154,277,1030,0.027,0,8.45,2.903,1.198,1,0.026,0,10.06,2.872,1.203,1,0.075,0,10.42,4.793,1.273,1,0.01,4820,4.707,NAN,-108
10/4/18 10:45,34155,277,1045,0.027,0,8.5,2.902,1.198,1,0.026,0,10.08,2.874,1.203,1,0.075,0,10.4,4.793,1.273,1,0.01,4821,4.708,NAN,-111.5
10/4/18 11:00,34156,277,1100,0.027,0,8.55,2.903,1.198,1,0.026,0,10.04,2.872,1.203,1,0.075,0.001,10.38,4.79,1.273,1.001,0.01,4821,4.708,NAN,-108
10/4/18 11:15,34157,277,1115,0.027,0,8.66,2.901,1.198,1,0.026,0.001,10.04,2.867,1.203,1.001,0.075,0,10.4,4.793,1.273,1,0.01,4821,4.708,NAN,-111.5
10/4/18 11:30,34158,277,1130,0.027,0,8.74,2.903,1.198,1,0.026,0,10,2.874,1.203,1,0.075,0,10.4,4.793,1.273,1,0.01,4819,4.706,NAN,-108
10/4/18 11:45,34159,277,1145,0.027,0,8.87,2.903,1.198,1,0.026,0,10.01,2.874,1.203,1,0.075,0,10.43,4.793,1.273,1,0.01,4815,4.702,NAN,-108
10/4/18 12:00,34160,277,1200,0.027,0,8.96,2.903,1.198,1,0.026,0,10,2.876,1.203,1,0.075,0,10.42,4.795,1.273,1,0.01,4813,4.7,NAN,-111.5
10/4/18 12:15,34161,277,1215,0.027,0,9.05,2.903,1.198,1,0.026,0,9.96,2.872,1.203,1,0.075,0,10.43,4.793,1.273,1,0.01,4814,4.701,NAN,-108
10/4/18 12:30,34162,277,1230,0.027,0,9.12,2.901,1.198,1,0.026,0,9.96,2.872,1.203,1,0.075,0,10.38,4.793,1.273,1,0.01,4813,4.7,NAN,-111.5
10/4/18 12:45,34163,277,1245,0.027,0,9.14,2.904,1.198,1,0.027,-0.001,9.96,2.878,1.203,0.999,0.075,0,10.42,4.792,1.273,1,0.01,4813,4.7,NAN,-111.5
10/4/18 13:00,34164,277,1300,0.028,0,9.19,2.925,1.199,1,0.026,0,9.95,2.872,1.203,1,0.075,0,10.42,4.794,1.273,1,0.01,4812,4.7,NAN,-111.5
10/4/18 13:15,34165,277,1315,0.028,0,9.2,2.924,1.199,1,0.026,0.001,9.93,2.867,1.203,1.001,0.075,0,10.43,4.792,1.273,1,0.01,4813,4.7,NAN,-111.5
10/4/18 13:30,34166,277,1330,0.028,0,9.25,2.924,1.199,1,0.026,0.001,9.92,2.868,1.203,1.001,0.075,0,10.41,4.794,1.273,1,0.01,4816,4.703,NAN,-108
10/4/18 13:45,34167,277,1345,0.028,0,9.27,2.924,1.199,1,0.026,0,9.91,2.87,1.203,1,0.075,0,10.41,4.794,1.273,1,0.01,4813,4.7,NAN,-108
10/4/18 14:00,34168,277,1400,0.028,0,9.31,2.925,1.199,1,0.026,0,9.92,2.876,1.203,1,0.075,0,10.4,4.792,1.273,1,0.01,4812,4.699,NAN,-111.5
10/4/18 14:15,34169,277,1415,0.028,0,9.36,2.925,1.199,1,0.026,0,9.88,2.876,1.203,1,0.075,0.001,10.4,4.792,1.273,1,0.01,4811,4.698,NAN,-111.5
10/4/18 14:30,34170,277,1430,0.028,0,9.38,2.925,1.199,1,0.026,0,9.87,2.876,1.203,1,0.075,0.001,10.39,4.792,1.273,1,0.01,4811,4.698,NAN,-111.5
10/4/18 14:45,34171,277,1445,0.028,0,9.4,2.926,1.199,1,0.026,0,9.89,2.873,1.203,1,0.075,0,10.4,4.794,1.273,1,0.01,4813,4.7,NAN,-111.5
10/4/18 15:00,34172,277,1500,0.028,0,9.4,2.926,1.199,1,0.026,0,9.85,2.876,1.203,1,0.075,0.001,10.39,4.791,1.273,1.001,0.01,4816,4.704,NAN,-108
10/4/18 15:15,34173,277,1515,0.028,0,9.4,2.924,1.199,1,0.026,0.001,9.83,2.868,1.203,1.001,0.075,0,10.41,4.793,1.273,1,0.01,4815,4.702,NAN,-108
10/4/18 15:30,34174,277,1530,0.028,0,9.43,2.924,1.199,1,0.026,0.001,9.83,2.865,1.203,1.001,0.075,0.001,10.36,4.792,1.273,1,0.01,4812,4.7,NAN,-111.5
10/4/18 15:45,34175,277,1545,0.028,0,9.46,2.927,1.199,1,0.026,0,9.84,2.872,1.203,1,0.075,0.001,10.39,4.791,1.273,1,0.01,4811,4.699,NAN,-111.5
10/4/18 16:00,34176,277,1600,0.028,0,9.45,2.924,1.199,1,0.026,0,9.84,2.872,1.203,1,0.075,0,10.38,4.793,1.273,1,0.01,4810,4.697,NAN,-111.5
10/4/18 16:15,34177,277,1615,0.028,0,9.5,2.925,1.199,1,0.026,0,9.83,2.871,1.203,1,0.075,0,10.36,4.794,1.273,1,0.01,4808,4.695,NAN,-111.5
10/4/18 16:30,34178,277,1630,0.028,0,9.48,2.924,1.199,1,0.026,0,9.82,2.869,1.203,1.001,0.075,0.001,10.39,4.792,1.273,1,0.01,4808,4.695,NAN,-111.5
10/4/18 16:45,34179,277,1645,0.028,0,9.5,2.923,1.199,1,0.026,0,9.82,2.871,1.203,1,0.075,0,10.37,4.792,1.273,1,0.01,4807,4.695,NAN,-108
10/4/18 17:00,34180,277,1700,0.028,0,9.47,2.925,1.199,1,0.026,0,9.82,2.87,1.203,1,0.075,0,10.4,4.793,1.273,1,0.01,4805,4.693,NAN,-111.5
10/4/18 17:15,34181,277,1715,0.028,0.001,9.42,2.922,1.199,1.001,0.026,0.001,9.82,2.868,1.203,1.001,0.075,0,10.37,4.793,1.273,1,0.01,4804,4.691,NAN,-111.5
10/4/18 17:30,34182,277,1730,0.028,0,9.39,2.923,1.199,1,0.026,0,9.83,2.872,1.203,1,0.075,0.001,10.39,4.79,1.273,1.001,0.01,4803,4.69,NAN,-108
10/4/18 17:45,34183,277,1745,0.028,0,9.34,2.925,1.199,1,0.026,0,9.81,2.869,1.203,1.001,0.075,0,10.4,4.792,1.273,1,0.01,4802,4.69,NAN,-108
10/4/18 18:00,34184,277,1800,0.028,0,9.29,2.925,1.199,1,0.026,0,9.79,2.87,1.203,1,0.075,0,10.38,4.794,1.273,1,0.01,4802,4.689,NAN,-111.5
10/4/18 18:15,34185,277,1815,0.028,0,9.23,2.924,1.199,1,0.026,0,9.78,2.869,1.203,1.001,0.075,0,10.41,4.795,1.273,1,0.01,4801,4.689,NAN,-111.5
10/4/18 18:30,34186,277,1830,0.028,0,9.13,2.924,1.199,1,0.026,0,9.81,2.872,1.203,1,0.075,0,10.38,4.792,1.273,1,0.01,4801,4.688,NAN,-108
10/4/18 18:45,34187,277,1845,0.028,0.001,9.06,2.923,1.199,1,0.026,0,9.8,2.872,1.203,1,0.075,0,10.37,4.793,1.273,1,0.01,4801,4.688,NAN,-108
10/4/18 19:00,34188,277,1900,0.028,0,8.98,2.925,1.199,1,0.026,0,9.8,2.875,1.203,1,0.075,0,10.35,4.794,1.273,1,0.01,4801,4.688,NAN,-111.5
10/4/18 19:15,34189,277,1915,0.028,0,8.89,2.924,1.199,1,0.026,0,9.78,2.872,1.203,1,0.075,0,10.35,4.793,1.273,1,0.01,4801,4.689,NAN,-108
10/4/18 19:30,34190,277,1930,0.028,0,8.8,2.925,1.199,1,0.026,0,9.82,2.87,1.203,1,0.075,0,10.4,4.792,1.273,1,0.01,4802,4.69,NAN,-108
10/4/18 19:45,34191,277,1945,0.028,0,8.72,2.925,1.199,1,0.026,0,9.77,2.873,1.203,1,0.075,0,10.37,4.792,1.273,1,0.01,4802,4.69,NAN,-108
10/4/18 20:00,34192,277,2000,0.028,0,8.66,2.926,1.199,1,0.026,0,9.79,2.872,1.203,1,0.075,0,10.37,4.792,1.273,1,0.01,4802,4.69,NAN,-108
10/4/18 20:15,34193,277,2015,0.028,0,8.58,2.923,1.199,1,0.026,0,9.79,2.872,1.203,1,0.075,0,10.37,4.793,1.273,1,0.01,4802,4.69,NAN,-117.4
10/4/18 20:30,34194,277,2030,0.027,0,8.51,2.902,1.198,1,0.026,0,9.77,2.87,1.203,1,0.075,0,10.34,4.793,1.273,1,0.01,4803,4.69,NAN,-108
10/4/18 20:45,34195,277,2045,0.027,0,8.45,2.902,1.198,1,0.026,0,9.79,2.871,1.203,1,0.075,0,10.37,4.793,1.273,1,0.01,4801,4.689,NAN,-111.5
10/4/18 21:00,34196,277,2100,0.027,0,8.44,2.904,1.198,1,0.026,0,9.78,2.87,1.203,1,0.075,0,10.37,4.792,1.273,1,0.01,4801,4.688,NAN,-108
10/4/18 21:15,34197,277,2115,0.027,0,8.34,2.902,1.198,1,0.026,0.001,9.76,2.868,1.203,1.001,0.075,0,10.36,4.793,1.273,1,0.01,4800,4.687,NAN,-108
10/4/18 21:30,34198,277,2130,0.027,0,8.27,2.904,1.198,1,0.026,0,9.77,2.873,1.203,1,0.075,0,10.35,4.793,1.273,1,0.01,4798,4.686,NAN,-111.5
10/4/18 21:45,34199,277,2145,0.027,0,8.21,2.902,1.198,1,0.026,0,9.76,2.876,1.203,1,0.075,0,10.36,4.792,1.273,1,0.01,4797,4.685,NAN,-111.5
10/4/18 22:00,34200,277,2200,0.027,0.001,8.12,2.9,1.198,1,0.026,0,9.77,2.876,1.203,1,0.075,0.001,10.34,4.79,1.273,1.001,0.01,4796,4.683,NAN,-111.5
10/4/18 22:15,34201,277,2215,0.027,0,8.05,2.903,1.198,1,0.026,0,9.77,2.87,1.203,1,0.075,0.001,10.31,4.791,1.273,1.001,0.01,4794,4.681,NAN,-111.5
10/4/18 22:30,34202,277,2230,0.027,0,7.946,2.902,1.198,1,0.026,0.001,9.74,2.868,1.203,1.001,0.075,0,10.34,4.793,1.273,1,0.01,4793,4.68,NAN,-108
10/4/18 22:45,34203,277,2245,0.027,0,7.835,2.902,1.198,1,0.026,0,9.75,2.873,1.203,1,0.075,0,10.33,4.793,1.273,1,0.01,4790,4.677,NAN,-111.5
10/4/18 23:00,34204,277,2300,0.027,0.001,7.722,2.899,1.198,1.001,0.026,0,9.74,2.872,1.203,1,0.075,0,10.32,4.795,1.273,1,0.01,4787,4.675,NAN,-111.5
10/4/18 23:15,34205,277,2315,0.027,0,7.627,2.903,1.198,1,0.026,0,9.71,2.87,1.203,1,0.075,0,10.35,4.794,1.273,1,0.01,4789,4.676,NAN,-111.5
10/4/18 23:30,34206,277,2330,0.027,0,7.511,2.903,1.198,1,0.026,0,9.71,2.873,1.203,1,0.075,0,10.33,4.793,1.273,1,0.01,4788,4.675,NAN,-111.5
10/4/18 23:45,34207,277,2345,0.027,0,7.343,2.903,1.198,1,0.026,0,9.72,2.872,1.203,1,0.075,0,10.3,4.795,1.273,1,0.01,4786,4.674,NAN,-108
10/5/18 0:00,34208,278,0,0.027,0,7.251,2.901,1.198,1,0.026,0,9.71,2.873,1.203,1,0.075,0,10.35,4.793,1.273,1,0.01,4786,4.673,NAN,-117.4
10/5/18 0:15,34209,278,15,0.027,0,7.148,2.902,1.198,1,0.026,0,9.71,2.87,1.203,1,0.075,0,10.33,4.792,1.273,1,0.01,4784,4.672,NAN,-111.5
10/5/18 0:30,34210,278,30,0.027,0,7.09,2.901,1.198,1,0.026,0,9.69,2.872,1.203,1,0.075,0.001,10.34,4.79,1.273,1.001,0.01,4785,4.673,NAN,-111.5
10/5/18 0:45,34211,278,45,0.027,0,6.963,2.903,1.198,1,0.026,0.001,9.67,2.868,1.203,1.001,0.075,0,10.34,4.792,1.273,1,0.01,4786,4.674,NAN,-108
10/5/18 1:00,34212,278,100,0.027,0.001,6.849,2.9,1.198,1,0.026,0,9.68,2.87,1.203,1,0.075,0,10.29,4.793,1.273,1,0.01,4784,4.672,NAN,-111.5
10/5/18 1:15,34213,278,115,0.027,0,6.819,2.902,1.198,1,0.026,0,9.65,2.87,1.203,1,0.075,0,10.32,4.793,1.273,1,0.01,4784,4.672,NAN,-111.5
10/5/18 1:30,34214,278,130,0.027,0,6.714,2.902,1.198,1,0.026,0,9.64,2.873,1.203,1,0.075,0.001,10.31,4.791,1.273,1,0.01,4785,4.673,NAN,-111.5
10/5/18 1:45,34215,278,145,0.027,0,6.639,2.902,1.198,1,0.026,0,9.64,2.87,1.203,1,0.075,0,10.32,4.793,1.273,1,0.01,4780,4.668,NAN,-111.5
10/5/18 2:00,34216,278,200,0.027,0,6.583,2.902,1.198,1,0.026,0.001,9.62,2.868,1.203,1.001,0.075,0,10.33,4.792,1.273,1,0.009,4777,4.665,NAN,-111.5
10/5/18 2:15,34217,278,215,0.027,0,6.493,2.902,1.198,1,0.026,0,9.62,2.87,1.203,1.001,0.075,0,10.33,4.794,1.273,1,0.01,4775,4.663,NAN,-111.5
10/5/18 2:30,34218,278,230,0.027,0,6.445,2.903,1.198,1,0.026,0.001,9.59,2.868,1.203,1.001,0.075,0,10.34,4.794,1.273,1,0.01,4775,4.663,NAN,-117.4
10/5/18 2:45,34219,278,245,0.027,0,6.382,2.901,1.198,1,0.026,0.001,9.58,2.868,1.203,1.001,0.075,0,10.33,4.793,1.273,1,0.01,4777,4.665,NAN,-108
10/5/18 3:00,34220,278,300,0.027,0,6.318,2.902,1.198,1,0.026,0.001,9.57,2.866,1.203,1.001,0.075,0,10.29,4.795,1.273,1,0.01,4776,4.664,NAN,-111.5
10/5/18 3:15,34221,278,315,0.027,0,6.239,2.901,1.198,1,0.026,0.001,9.55,2.863,1.203,1.001,0.075,0.001,10.29,4.791,1.273,1,0.01,4776,4.664,NAN,-117.4
10/5/18 3:30,34222,278,330,0.027,0,6.18,2.903,1.198,1,0.026,0,9.54,2.872,1.203,1,0.075,0,10.31,4.792,1.273,1,0.01,4775,4.663,NAN,-108
10/5/18 3:45,34223,278,345,0.027,0,6.124,2.902,1.198,1,0.026,0,9.53,2.872,1.203,1,0.075,0,10.29,4.794,1.273,1,0.01,4776,4.664,NAN,-111.5
10/5/18 4:00,34224,278,400,0.027,0.001,6.089,2.9,1.198,1,0.026,0.001,9.52,2.868,1.203,1.001,0.075,0,10.28,4.794,1.273,1,0.01,4775,4.664,NAN,-108
10/5/18 4:15,34225,278,415,0.027,0,6.026,2.903,1.198,1,0.026,0,9.5,2.873,1.203,1,0.075,0.001,10.28,4.791,1.273,1,0.01,4775,4.663,NAN,-111.5
10/5/18 4:30,34226,278,430,0.027,0.001,5.966,2.9,1.198,1,0.026,0,9.47,2.87,1.203,1.001,0.075,0,10.27,4.794,1.273,1,0.01,4776,4.665,NAN,-111.5
10/5/18 4:45,34227,278,445,0.027,0,5.933,2.903,1.198,1,0.026,0,9.45,2.869,1.203,1.001,0.075,0,10.32,4.792,1.273,1,0.01,4777,4.665,NAN,-111.5
10/5/18 5:00,34228,278,500,0.027,0,5.898,2.902,1.198,1,0.026,0,9.41,2.875,1.203,1,0.075,0,10.3,4.793,1.273,1,0.01,4779,4.667,NAN,-117.4
10/5/18 5:15,34229,278,515,0.027,0,5.838,2.902,1.198,1,0.026,0,9.4,2.87,1.203,1,0.075,0,10.25,4.796,1.273,1,0.01,4779,4.667,NAN,-117.4
10/5/18 5:30,34230,278,530,0.027,0,5.784,2.902,1.198,1,0.026,0.001,9.38,2.867,1.203,1.001,0.075,0,10.3,4.794,1.273,1,0.01,4779,4.667,NAN,-111.5
10/5/18 5:45,34231,278,545,0.027,0,5.74,2.902,1.198,1,0.026,0,9.37,2.873,1.203,1,0.075,0,10.29,4.792,1.273,1,0.01,4778,4.666,NAN,-111.5
10/5/18 6:00,34232,278,600,0.027,0,5.704,2.902,1.198,1,0.026,0,9.36,2.873,1.203,1,0.075,0,10.31,4.792,1.273,1,0.01,4779,4.667,NAN,-117.4
10/5/18 6:15,34233,278,615,0.027,0,5.63,2.902,1.198,1,0.026,0,9.33,2.871,1.203,1,0.075,0.001,10.31,4.793,1.273,1.001,0.01,4777,4.665,NAN,-108
10/5/18 6:30,34234,278,630,0.027,0.001,5.615,2.9,1.198,1,0.026,0.001,9.31,2.868,1.203,1.001,0.075,0,10.25,4.818,1.274,1,0.01,4783,4.671,NAN,-108
