TOA5,CR1000_tower3_cluster,CR1000,75041,CR1000.Std.28,CPU:SH_Site3_11042016.CR1,52912,Enviro,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,SWE_mv2_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
1/17/17 7:15,5809,17,715,0.374,0.006,0.891,22.49,1.794,1.007,0.389,0.01,2.128,23.86,1.827,1.012,0.377,0.016,2.817,22.72,1.804,1.02,NAN,0.576,-6.611,-46.36,0,-9.83,-5.619
1/17/17 7:30,5810,17,730,0.374,0.005,0.889,22.49,1.794,1.006,0.389,0.01,2.156,23.86,1.826,1.013,0.377,0.017,2.845,22.72,1.804,1.021,NAN,0.576,-6.764,-46.35,0,-10.3,-5.703
1/17/17 7:45,5811,17,745,0.374,0.005,0.914,22.49,1.794,1.006,0.389,0.009,2.134,23.81,1.825,1.012,0.377,0.017,2.831,22.72,1.804,1.021,NAN,0.576,-6.911,-46.33,0,-11.15,-5.731
1/17/17 8:00,5812,17,800,0.374,0.006,0.88,22.49,1.794,1.007,0.389,0.009,2.155,23.81,1.825,1.012,0.377,0.017,2.84,22.71,1.804,1.021,NAN,0.576,-6.858,-46.34,0,-10.39,-5.597
1/17/17 8:15,5813,17,815,0.374,0.006,0.912,22.49,1.794,1.007,0.389,0.009,2.127,23.81,1.825,1.012,0.376,0.017,2.847,22.67,1.803,1.021,NAN,0.576,-6.39,-46.37,0,-9.93,-4.674
1/17/17 8:30,5814,17,830,0.374,0.005,0.889,22.49,1.794,1.006,0.389,0.009,2.141,23.81,1.825,1.012,0.376,0.016,2.864,22.67,1.803,1.02,NAN,0.576,-5.103,-46.51,0,-7.855,-3.099
1/17/17 8:45,5815,17,845,0.374,0.006,0.907,22.49,1.794,1.007,0.389,0.009,2.132,23.81,1.825,1.012,0.376,0.016,2.851,22.67,1.803,1.021,NAN,0.576,-4.238,-46.58,0,-8.19,-1.763
1/17/17 9:00,5816,17,900,0.374,0.006,0.9,22.49,1.794,1.007,0.389,0.009,2.138,23.81,1.825,1.012,0.376,0.017,2.837,22.67,1.803,1.021,NAN,0.576,-4.021,-46.59,0,-7.487,-1.916
1/17/17 9:15,5817,17,915,0.374,0.005,0.846,22.49,1.794,1.007,0.389,0.009,2.126,23.81,1.825,1.012,0.376,0.016,2.846,22.67,1.803,1.021,NAN,0.576,-3.481,-46.52,0,-6.648,-1.463
1/17/17 9:30,5818,17,930,0.374,0.005,0.913,22.49,1.794,1.006,0.389,0.009,2.131,23.81,1.825,1.012,0.376,0.016,2.85,22.67,1.803,1.021,NAN,0.576,-2.561,-46.63,0,-4.419,0.111
1/17/17 9:45,5819,17,945,0.374,0.006,0.948,22.49,1.794,1.007,0.389,0.009,2.125,23.81,1.825,1.012,0.376,0.016,2.823,22.67,1.803,1.021,NAN,0.576,-1.568,-46.68,0,-3.866,1.46
1/17/17 10:00,5820,17,1000,0.374,0.005,0.93,22.49,1.794,1.006,0.389,0.009,2.162,23.81,1.825,1.012,0.376,0.017,2.849,22.67,1.803,1.021,NAN,0.576,-0.372,-46.72,0,-1.947,3.075
1/17/17 10:15,5821,17,1015,0.374,0.005,0.923,22.49,1.794,1.006,0.389,0.01,2.138,23.81,1.825,1.012,0.376,0.017,2.842,22.67,1.803,1.022,NAN,0.576,0.002,-46.77,0,-2.676,3.512
1/17/17 10:30,5822,17,1030,0.374,0.005,0.866,22.49,1.794,1.007,0.389,0.009,2.132,23.81,1.825,1.012,0.376,0.016,2.837,22.66,1.803,1.02,NAN,0.577,0.251,-46.79,0,-0.586,4.41
1/17/17 10:45,5823,17,1045,0.374,0.005,0.889,22.49,1.794,1.006,0.389,0.009,2.137,23.81,1.825,1.012,0.376,0.016,2.848,22.62,1.802,1.02,NAN,0.577,0.992,-46.9,0,-0.583,6.221
1/17/17 11:00,5824,17,1100,0.374,0.005,0.903,22.49,1.794,1.006,0.389,0.009,2.116,23.81,1.825,1.012,0.376,0.017,2.825,22.62,1.802,1.021,NAN,0.577,1.437,-46.91,0,-0.143,7.18
1/17/17 11:15,5825,17,1115,0.374,0.006,0.891,22.49,1.794,1.007,0.389,0.009,2.124,23.81,1.825,1.012,0.376,0.016,2.842,22.62,1.802,1.021,NAN,0.577,2.624,-47.04,0,-0.274,9.01
1/17/17 11:30,5826,17,1130,0.374,0.005,0.9,22.49,1.794,1.006,0.389,0.009,2.14,23.81,1.825,1.012,0.376,0.016,2.828,22.62,1.802,1.021,NAN,0.578,2.251,-46.95,0,-0.506,8.18
1/17/17 11:45,5827,17,1145,0.374,0.006,0.89,22.49,1.794,1.007,0.389,0.01,2.12,23.81,1.825,1.012,0.376,0.017,2.843,22.62,1.802,1.021,NAN,0.578,2.049,-46.92,0,-0.54,6.888
1/17/17 12:00,5828,17,1200,0.374,0.006,0.918,22.49,1.794,1.007,0.389,0.01,2.128,23.81,1.825,1.012,0.376,0.016,2.841,22.62,1.802,1.02,NAN,0.578,1.573,-46.91,0,-0.819,6.027
1/17/17 12:15,5829,17,1215,0.374,0.006,0.895,22.49,1.794,1.007,0.389,0.009,2.116,23.81,1.825,1.012,0.376,0.016,2.862,22.62,1.802,1.021,NAN,0.578,2.215,-46.97,0,-1.646,6.442
1/17/17 12:30,5830,17,1230,0.374,0.006,0.903,22.44,1.793,1.007,0.389,0.009,2.123,23.81,1.825,1.012,0.376,0.016,2.824,22.62,1.802,1.021,NAN,0.578,3.019,-47.11,0,-1.832,5.775
1/17/17 12:45,5831,17,1245,0.374,0.005,0.887,22.44,1.793,1.006,0.389,0.009,2.131,23.81,1.825,1.012,0.376,0.015,2.831,22.62,1.802,1.02,NAN,0.578,2.788,-47.05,0,-1.539,4.958
1/17/17 13:00,5832,17,1300,0.374,0.006,0.888,22.44,1.793,1.007,0.388,0.009,2.156,23.8,1.825,1.012,0.376,0.016,2.833,22.62,1.802,1.021,NAN,0.578,2.621,-47.04,0,-0.954,5.422
1/17/17 13:15,5833,17,1315,0.374,0.006,0.898,22.44,1.793,1.007,0.388,0.009,2.137,23.75,1.824,1.012,0.376,0.016,2.828,22.61,1.802,1.02,NAN,0.579,2.053,-46.91,0,-0.481,5.598
1/17/17 13:30,5834,17,1330,0.374,0.005,0.912,22.44,1.793,1.006,0.388,0.01,2.114,23.76,1.824,1.013,0.375,0.016,2.805,22.57,1.801,1.02,NAN,0.579,2.021,-46.92,0,-0.772,5.593
1/17/17 13:45,5835,17,1345,0.374,0.005,0.895,22.44,1.793,1.006,0.388,0.009,2.133,23.75,1.824,1.012,0.375,0.016,2.842,22.57,1.801,1.02,NAN,0.579,2.08,-47.01,0,-1.441,5.443
1/17/17 14:00,5836,17,1400,0.374,0.006,0.91,22.44,1.793,1.007,0.388,0.009,2.105,23.75,1.824,1.012,0.375,0.016,2.835,22.57,1.801,1.02,NAN,0.579,2.412,-47.06,0,-1.312,5.488
1/17/17 14:15,5837,17,1415,0.374,0.005,0.902,22.44,1.793,1.006,0.388,0.009,2.129,23.75,1.824,1.012,0.375,0.016,2.815,22.57,1.801,1.02,NAN,0.579,1.689,-47.11,0,-1.523,5.223
1/17/17 14:30,5838,17,1430,0.374,0.005,0.922,22.44,1.793,1.006,0.388,0.009,2.128,23.75,1.824,1.012,0.375,0.017,2.821,22.57,1.801,1.021,NAN,0.58,1.98,-47.09,0,-1.201,4.969
1/17/17 14:45,5839,17,1445,0.374,0.006,0.907,22.44,1.793,1.007,0.388,0.009,2.12,23.75,1.824,1.012,0.375,0.016,2.824,22.57,1.801,1.02,NAN,0.58,1.262,-47.07,0,-1.247,3.925
1/17/17 15:00,5840,17,1500,0.374,0.005,0.903,22.44,1.793,1.006,0.388,0.009,2.13,23.75,1.824,1.012,0.375,0.016,2.824,22.57,1.801,1.021,NAN,0.58,0.944,-47.04,0,-0.955,3.443
1/17/17 15:15,5841,17,1515,0.374,0.005,0.898,22.44,1.793,1.006,0.388,0.01,2.15,23.76,1.824,1.012,0.375,0.017,2.831,22.57,1.801,1.021,NAN,0.58,0.862,-47.05,0,-1.881,3.093
1/17/17 15:30,5842,17,1530,0.374,0.006,0.908,22.44,1.793,1.007,0.388,0.009,2.131,23.76,1.824,1.012,0.375,0.016,2.83,22.57,1.801,1.021,NAN,0.58,0.235,-46.96,0,-3.8,2.221
1/17/17 15:45,5843,17,1545,0.374,0.005,0.878,22.44,1.793,1.006,0.388,0.009,2.114,23.76,1.824,1.012,0.375,0.016,2.79,22.57,1.801,1.021,NAN,0.58,-0.42,-46.94,0,-4.134,1.24
1/17/17 16:00,5844,17,1600,0.374,0.006,0.886,22.44,1.793,1.007,0.388,0.009,2.131,23.76,1.824,1.012,0.375,0.016,2.846,22.56,1.8,1.02,NAN,0.58,-0.711,-47.01,0,-4.04,0.565
1/17/17 16:15,5845,17,1615,0.374,0.006,0.914,22.44,1.793,1.007,0.388,0.009,2.113,23.75,1.824,1.012,0.375,0.017,2.8,22.51,1.799,1.021,NAN,0.581,-1.038,-47.04,0,-4.004,0.218
1/17/17 16:30,5846,17,1630,0.374,0.005,0.923,22.44,1.793,1.006,0.388,0.009,2.123,23.75,1.824,1.012,0.375,0.016,2.819,22.51,1.799,1.021,NAN,0.581,-0.997,-47.03,0,-4.482,0.054
1/17/17 16:45,5847,17,1645,0.374,0.005,0.911,22.44,1.793,1.006,0.388,0.01,2.129,23.76,1.824,1.013,0.375,0.016,2.842,22.51,1.799,1.02,NAN,0.581,-1.037,-47.04,0,-4.595,-0.233
1/17/17 17:00,5848,17,1700,0.374,0.005,0.912,22.44,1.793,1.006,0.388,0.01,2.126,23.75,1.824,1.013,0.375,0.017,2.824,22.51,1.799,1.021,NAN,0.581,-1.583,-46.91,0,-4.853,-0.565
1/17/17 17:15,5849,17,1715,0.374,0.006,0.883,22.44,1.793,1.007,0.388,0.009,2.136,23.75,1.824,1.012,0.375,0.017,2.82,22.51,1.799,1.021,NAN,0.582,-1.58,-46.91,0,-4.901,-0.766
1/17/17 17:30,5850,17,1730,0.374,0.005,0.907,22.44,1.793,1.006,0.388,0.009,2.152,23.75,1.824,1.012,0.375,0.016,2.849,22.51,1.799,1.02,NAN,0.582,-1.577,-46.91,0,-5.358,-0.914
1/17/17 17:45,5851,17,1745,0.374,0.005,0.909,22.44,1.793,1.007,0.388,0.009,2.122,23.75,1.824,1.012,0.375,0.017,2.802,22.51,1.799,1.021,NAN,0.582,-1.873,-46.94,0,-6.197,-1.176
1/17/17 18:00,5852,17,1800,0.374,0.006,0.892,22.44,1.793,1.007,0.388,0.009,2.12,23.75,1.824,1.012,0.375,0.016,2.807,22.51,1.799,1.02,NAN,0.582,-2.118,-47.13,0,-6.389,-1.415
1/17/17 18:15,5853,17,1815,0.374,0.005,0.913,22.44,1.793,1.006,0.388,0.009,2.128,23.75,1.824,1.012,0.375,0.017,2.835,22.51,1.799,1.021,NAN,0.583,-2.086,-47.2,0,-5.518,-1.328
1/17/17 18:30,5854,17,1830,0.374,0.006,0.906,22.44,1.793,1.007,0.388,0.009,2.117,23.75,1.824,1.012,0.375,0.016,2.815,22.51,1.799,1.02,NAN,0.583,-1.832,-47.35,0,-4.617,-1.045
1/17/17 18:45,5855,17,1845,0.374,0.006,0.847,22.44,1.793,1.007,0.388,0.009,2.125,23.75,1.824,1.012,0.375,0.017,2.827,22.51,1.799,1.021,NAN,0.583,-2.014,-26.78,0,-5.161,-0.98
1/17/17 19:00,5856,17,1900,0.373,0.006,0.876,22.39,1.792,1.007,0.388,0.009,2.122,23.75,1.824,1.012,0.374,0.016,2.83,22.46,1.798,1.021,NAN,0.584,-2.045,-8.66,0,-5.585,-1.186
1/17/17 19:15,5857,17,1915,0.373,0.006,0.901,22.39,1.792,1.007,0.387,0.009,2.125,23.7,1.823,1.012,0.374,0.016,2.821,22.46,1.798,1.021,NAN,0.583,-2.066,-8.66,0,-5.384,-1.261
1/17/17 19:30,5858,17,1930,0.373,0.006,0.906,22.39,1.792,1.007,0.387,0.009,2.158,23.7,1.823,1.012,0.374,0.016,2.83,22.46,1.798,1.021,NAN,0.583,-2.095,-21.73,0,-5.501,-1.415
1/17/17 19:45,5859,17,1945,0.373,0.006,0.932,22.39,1.792,1.007,0.387,0.009,2.122,23.7,1.823,1.012,0.374,0.016,2.827,22.46,1.798,1.02,NAN,0.584,-2.097,-47.49,0,-5.811,-1.544
1/17/17 20:00,5860,17,2000,0.373,0.006,0.907,22.39,1.792,1.007,0.387,0.009,2.11,23.7,1.823,1.012,0.374,0.016,2.832,22.46,1.798,1.02,NAN,0.584,-2.422,-47.47,0,-5.933,-1.698
1/17/17 20:15,5861,17,2015,0.373,0.006,0.904,22.39,1.792,1.007,0.387,0.009,2.117,23.7,1.823,1.012,0.374,0.016,2.854,22.46,1.798,1.021,NAN,0.584,-2.512,-47.52,0,-5.543,-1.72
1/17/17 20:30,5862,17,2030,0.373,0.006,0.908,22.39,1.792,1.007,0.387,0.009,2.131,23.7,1.823,1.012,0.374,0.016,2.839,22.46,1.798,1.021,NAN,0.584,-2.518,-47.63,0,-6.012,-1.85
1/17/17 20:45,5863,17,2045,0.373,0.006,0.912,22.39,1.792,1.007,0.387,0.009,2.121,23.7,1.823,1.012,0.374,0.016,2.829,22.46,1.798,1.021,NAN,0.584,-2.519,-47.67,0,-4.572,-1.785
1/17/17 21:00,5864,17,2100,0.373,0.005,0.89,22.39,1.792,1.006,0.387,0.009,2.101,23.7,1.823,1.012,0.374,0.016,2.848,22.46,1.798,1.021,NAN,0.585,-2.524,-47.68,0,-4.377,-1.61
1/17/17 21:15,5865,17,2115,0.373,0.006,0.92,22.39,1.792,1.007,0.387,0.01,2.119,23.7,1.823,1.012,0.374,0.016,2.833,22.46,1.798,1.021,NAN,0.585,-2.522,-47.58,0,-4.212,-1.785
1/17/17 21:30,5866,17,2130,0.373,0.006,0.914,22.39,1.792,1.007,0.387,0.009,2.12,23.7,1.823,1.012,0.374,0.016,2.825,22.46,1.798,1.02,NAN,0.585,-2.097,-47.57,0,-3.95,-1.829
1/17/17 21:45,5867,17,2145,0.373,0.005,0.914,22.39,1.792,1.006,0.387,0.009,2.136,23.7,1.823,1.012,0.374,0.016,2.837,22.41,1.797,1.021,NAN,0.585,-2.059,-47.61,0,-3.331,-1.719
1/17/17 22:00,5868,17,2200,0.373,0.005,0.876,22.39,1.792,1.006,0.387,0.009,2.108,23.7,1.823,1.012,0.374,0.017,2.84,22.41,1.797,1.021,NAN,0.585,-2.131,-47.7,0,-3.408,-1.539
1/17/17 22:15,5869,17,2215,0.373,0.006,0.894,22.39,1.792,1.007,0.387,0.009,2.128,23.7,1.823,1.012,0.374,0.016,2.842,22.41,1.797,1.021,NAN,0.585,-1.765,-47.66,0,-3.246,-1.197
1/17/17 22:30,5870,17,2230,0.373,0.006,0.897,22.39,1.792,1.007,0.387,0.01,2.155,23.7,1.823,1.012,0.374,0.016,2.832,22.41,1.797,1.021,NAN,0.585,-2.037,-47.68,0,-2.739,-0.979
1/17/17 22:45,5871,17,2245,0.373,0.005,0.889,22.39,1.792,1.006,0.387,0.009,2.114,23.7,1.823,1.012,0.374,0.016,2.814,22.41,1.797,1.021,NAN,0.585,-1.888,-47.68,0,-3.006,-0.784
1/17/17 23:00,5872,17,2300,0.373,0.005,0.905,22.39,1.792,1.006,0.387,0.009,2.129,23.7,1.823,1.012,0.374,0.017,2.813,22.41,1.797,1.021,NAN,0.585,-1.636,-47.65,0,-3.057,-0.522
1/17/17 23:15,5873,17,2315,0.373,0.005,0.883,22.39,1.792,1.007,0.387,0.01,2.138,23.7,1.823,1.012,0.374,0.017,2.835,22.41,1.797,1.021,NAN,0.585,-1.526,-47.71,0,-2.864,-0.44
1/26/17 11:45,5874,26,1145,0.183,0.003,0.391,10.85,0.888,0.503,0.19,0.005,0.914,11.47,0.903,0.506,0.179,0.008,1.197,10.51,0.883,0.51,NAN,0.624,-2.869,-21.35,0,-8.15,1.055
1/26/17 12:00,5875,26,1200,0.365,0.006,0.784,21.69,1.776,1.007,0.379,0.01,1.829,22.93,1.806,1.013,0.358,0.016,2.393,21.02,1.765,1.02,NAN,0.624,-2.497,-21.44,0,-5.144,1.054
1/26/17 12:15,5876,26,1215,0.365,0.005,0.801,21.69,1.776,1.006,0.379,0.01,1.847,22.93,1.806,1.013,0.358,0.015,2.386,21.02,1.765,1.02,NAN,0.624,-2.683,-21.45,0,-7.573,0.567
1/26/17 12:30,5877,26,1230,0.365,0.006,0.777,21.69,1.776,1.007,0.379,0.01,1.844,22.93,1.806,1.012,0.358,0.016,2.378,21.02,1.765,1.02,NAN,0.624,-2.513,-21.48,0,-8.47,-0.647
1/26/17 12:45,5878,26,1245,0.365,0.006,0.791,21.69,1.776,1.007,0.379,0.01,1.844,22.93,1.806,1.013,0.358,0.016,2.385,21.02,1.765,1.021,NAN,0.624,-2.337,-21.51,0,-8.29,-1.324
1/26/17 13:00,5879,26,1300,0.365,0.005,0.816,21.69,1.776,1.006,0.379,0.009,1.853,22.93,1.806,1.012,0.358,0.016,2.363,21.02,1.765,1.02,NAN,0.624,-2.769,-21.54,0,-6.907,-0.932
1/26/17 13:15,5880,26,1315,0.365,0.006,0.777,21.69,1.776,1.007,0.379,0.009,1.846,22.93,1.806,1.012,0.358,0.016,2.388,21.02,1.765,1.02,NAN,0.624,-2.82,-21.54,0,-6.359,-0.541
1/26/17 13:30,5881,26,1330,0.365,0.006,0.787,21.69,1.776,1.007,0.379,0.01,1.838,22.93,1.806,1.012,0.358,0.016,2.402,21.02,1.765,1.02,NAN,0.624,-2.765,-21.54,0,-5.729,0.546
1/26/17 13:45,5882,26,1345,0.365,0.006,0.755,21.69,1.776,1.007,0.379,0.009,1.84,22.93,1.806,1.012,0.358,0.015,2.382,21.02,1.765,1.019,NAN,0.624,-3.208,-21.54,0,-7.365,-0.368
1/26/17 14:00,5883,26,1400,0.365,0.006,0.787,21.69,1.776,1.007,0.379,0.009,1.831,22.93,1.806,1.012,0.358,0.016,2.357,21.02,1.765,1.02,NAN,0.624,-3.703,-21.59,0,-8.13,-1.175
1/26/17 14:15,5884,26,1415,0.365,0.005,0.798,21.69,1.776,1.006,0.379,0.01,1.834,22.93,1.806,1.012,0.357,0.016,2.388,20.97,1.764,1.02,NAN,0.624,-3.522,-21.69,0,-8.05,-0.806
1/26/17 14:30,5885,26,1430,0.365,0.006,0.78,21.69,1.776,1.007,0.379,0.01,1.839,22.93,1.806,1.012,0.357,0.016,2.365,20.97,1.764,1.02,NAN,0.624,-2.058,-21.73,0,-10.85,-0.937
1/26/17 14:45,5886,26,1445,0.365,0.006,0.785,21.69,1.776,1.007,0.379,0.01,1.855,22.93,1.806,1.012,0.357,0.016,2.374,20.97,1.764,1.02,NAN,0.624,-4.284,-21.68,0,-9.28,-1.852
1/26/17 15:00,5887,26,1500,0.365,0.005,0.777,21.69,1.776,1.007,0.379,0.01,1.832,22.93,1.806,1.013,0.357,0.016,2.369,20.97,1.764,1.02,NAN,0.624,-4.591,-21.62,0,-10.35,-2.136
1/26/17 15:15,5888,26,1515,0.365,0.006,0.789,21.69,1.776,1.007,0.379,0.01,1.847,22.93,1.806,1.013,0.357,0.016,2.386,20.97,1.764,1.02,NAN,0.624,-5.109,-21.54,0,-10.59,-2.793
1/26/17 15:30,5889,26,1530,0.365,0.006,0.781,21.69,1.776,1.007,0.379,0.009,1.853,22.93,1.806,1.012,0.357,0.016,2.379,20.97,1.764,1.02,NAN,0.624,-5.709,-21.63,0,-11.18,-3.583
1/26/17 15:45,5890,26,1545,0.365,0.006,0.715,21.69,1.776,1.007,0.379,0.009,1.842,22.93,1.806,1.012,0.357,0.016,2.399,20.97,1.764,1.02,NAN,0.624,-6.077,-21.62,0,-10.44,-4.2
1/26/17 16:00,5891,26,1600,0.365,0.006,0.738,21.69,1.776,1.007,0.379,0.01,1.819,22.93,1.806,1.012,0.357,0.016,2.383,20.97,1.764,1.02,NAN,0.624,-6.08,-21.62,0,-8.1,-4.265
1/26/17 16:15,5892,26,1615,0.365,0.005,0.76,21.69,1.776,1.006,0.379,0.01,1.835,22.93,1.806,1.012,0.357,0.016,2.381,20.97,1.764,1.02,NAN,0.624,-5.529,-21.74,0,-7.515,-4.088
1/26/17 16:30,5893,26,1630,0.365,0.006,0.762,21.69,1.776,1.007,0.379,0.009,1.847,22.93,1.806,1.012,0.357,0.016,2.381,20.97,1.764,1.02,NAN,0.624,-5.674,-21.71,0,-7.562,-4.199
1/26/17 16:45,5894,26,1645,0.365,0.005,0.786,21.69,1.776,1.006,0.379,0.009,1.847,22.93,1.806,1.012,0.357,0.016,2.383,20.97,1.764,1.02,NAN,0.624,-6.076,-21.61,0,-9.4,-4.598
1/26/17 17:00,5895,26,1700,0.365,0.006,0.734,21.69,1.776,1.007,0.379,0.01,1.851,22.93,1.806,1.012,0.357,0.016,2.371,20.97,1.764,1.02,NAN,0.624,-6.654,-21.63,0,-10.36,-5.218
1/26/17 17:15,5896,26,1715,0.365,0.006,0.741,21.69,1.776,1.007,0.379,0.009,1.855,22.93,1.806,1.012,0.357,0.016,2.374,20.97,1.764,1.02,NAN,0.624,-7.093,-21.64,0,-10.64,-5.753
1/26/17 17:30,5897,26,1730,0.365,0.006,0.755,21.69,1.776,1.007,0.379,0.01,1.828,22.93,1.806,1.012,0.357,0.016,2.375,20.97,1.764,1.02,NAN,0.624,-7.734,-21.99,0,-12.13,-6.378
1/26/17 17:45,5898,26,1745,0.365,0.006,0.777,21.69,1.776,1.007,0.379,0.009,1.828,22.93,1.806,1.012,0.357,0.015,2.385,20.97,1.764,1.019,NAN,0.624,-8.17,-22.08,0,-12.62,-6.897
1/26/17 18:00,5899,26,1800,0.365,0.005,0.782,21.69,1.776,1.007,0.379,0.01,1.839,22.93,1.806,1.012,0.357,0.015,2.353,20.97,1.764,1.02,NAN,0.624,-8.74,-22.08,0,-14.18,-7.416
1/26/17 18:15,5900,26,1815,0.365,0.006,0.776,21.69,1.776,1.007,0.379,0.01,1.854,22.93,1.806,1.012,0.357,0.016,2.367,20.97,1.764,1.02,NAN,0.624,-9.25,-22.07,0,-14.61,-7.962
1/26/17 18:30,5901,26,1830,0.365,0.005,0.778,21.69,1.776,1.006,0.379,0.009,1.824,22.93,1.806,1.012,0.357,0.016,2.36,20.97,1.764,1.02,NAN,0.624,-9.71,-22.07,0,-14.09,-8.42
1/26/17 18:45,5902,26,1845,0.365,0.006,0.797,21.69,1.776,1.007,0.379,0.01,1.855,22.93,1.806,1.012,0.357,0.015,2.382,20.97,1.764,1.019,NAN,0.624,-10.24,-22.07,0,-15.83,-8.88
1/26/17 19:00,5903,26,1900,0.365,0.005,0.77,21.69,1.776,1.006,0.379,0.009,1.831,22.93,1.806,1.012,0.357,0.016,2.366,20.97,1.764,1.02,NAN,0.624,-10.23,-22.08,0,-14.87,-9.11
1/26/17 19:15,5904,26,1915,0.365,0.006,0.77,21.69,1.776,1.007,0.379,0.009,1.83,22.93,1.806,1.012,0.357,0.016,2.381,20.97,1.764,1.02,NAN,0.624,-10.57,-22.08,0,-14.27,-9.25
1/26/17 19:30,5905,26,1930,0.365,0.006,0.778,21.69,1.776,1.007,0.379,0.01,1.854,22.93,1.806,1.012,0.357,0.015,2.342,20.97,1.764,1.02,NAN,0.624,-10.31,-22.08,0,-15.48,-9.32
1/26/17 19:45,5906,26,1945,0.365,0.006,0.717,21.69,1.776,1.007,0.379,0.01,1.825,22.93,1.806,1.012,0.357,0.015,2.382,20.97,1.764,1.02,NAN,0.624,-10.62,-22.08,0,-15.38,-9.58
1/26/17 20:00,5907,26,2000,0.365,0.006,0.766,21.69,1.776,1.007,0.379,0.009,1.881,22.93,1.806,1.012,0.357,0.016,2.366,20.97,1.764,1.02,NAN,0.624,-10.79,-22.1,0,-15.45,-9.74
1/26/17 20:15,5908,26,2015,0.365,0.005,0.798,21.69,1.776,1.007,0.379,0.009,1.815,22.93,1.806,1.012,0.357,0.016,2.388,20.97,1.764,1.02,NAN,0.624,-11.35,-22.19,0,-15.97,-10.07
1/26/17 20:30,5909,26,2030,0.365,0.006,0.783,21.69,1.776,1.007,0.379,0.009,1.824,22.93,1.806,1.012,0.357,0.016,2.359,20.97,1.764,1.02,NAN,0.624,-11.28,-22.15,0,-16.12,-10.11
1/26/17 20:45,5910,26,2045,0.365,0.006,0.827,21.69,1.776,1.007,0.379,0.009,1.861,22.93,1.806,1.012,0.357,0.016,2.366,20.97,1.764,1.02,NAN,0.624,-11.42,-22.35,0,-14.07,-10.21
1/26/17 21:00,5911,26,2100,0.365,0.005,0.761,21.69,1.776,1.006,0.379,0.01,1.835,22.93,1.806,1.012,0.357,0.016,2.378,20.97,1.764,1.02,NAN,0.624,-10.59,-22.26,0,-12.29,-9.32
