TOA5,CR1000_tower1_subcanopy_sap,CR1000,80162,CR1000.Std.29,CPU:SH_tow1_meadow_2017.CR1,28698,Enviro,
1/2/19 11:15,13240,2,1115,0.185,2447,2.39,-10.27,-8.25
1/2/19 11:30,13241,2,1130,0.185,2442,2.385,-9.7,-7.124
1/2/19 11:45,13242,2,1145,0.185,2438,2.381,-9.02,-6
1/2/19 12:00,13243,2,1200,0.185,2429,2.372,-8.22,-4.587
1/2/19 12:15,13244,2,1215,0.185,2419,2.362,-7.369,-2.782
1/2/19 12:30,13245,2,1230,0.186,2408,2.351,-6.174,-1.346
1/2/19 12:45,13246,2,1245,0.185,2408,2.351,-5.135,1.683
1/2/19 13:00,13247,2,1300,0.185,2417,2.36,-4.895,2.293
1/2/19 13:15,13248,2,1315,0.185,2411,2.355,-4.104,3.122
1/2/19 13:30,13249,2,1330,0.185,2408,2.351,-2.819,4.038
1/2/19 13:45,13250,2,1345,0.185,2403,2.347,-2.717,4.88
1/2/19 14:00,13251,2,1400,0.186,2399,2.343,-2.727,5.42
1/2/19 14:15,13252,2,1415,0.185,2398,2.342,-2.975,5.435
1/2/19 14:30,13253,2,1430,0.185,2403,2.346,-2.98,5.347
1/2/19 14:45,13254,2,1445,0.185,2401,2.344,-3.017,5.265
1/2/19 15:00,13255,2,1500,0.185,2401,2.345,-2.826,5.22
1/2/19 15:15,13256,2,1515,0.185,2400,2.344,-2.71,5.318
1/2/19 15:30,13257,2,1530,0.185,2400,2.344,-2.592,5.418
1/2/19 15:45,13258,2,1545,0.185,2401,2.345,-2.791,5.28
1/2/19 16:00,13259,2,1600,0.185,2400,2.344,-2.725,5.071
1/2/19 16:15,13260,2,1615,0.185,2402,2.346,-2.857,4.731
1/2/19 16:30,13261,2,1630,0.185,2404,2.348,-2.997,4.473
1/2/19 16:45,13262,2,1645,0.185,2417,2.36,-3.535,3.567
1/2/19 17:00,13263,2,1700,0.185,2421,2.365,-4.043,2.28
1/2/19 17:15,13264,2,1715,0.185,2427,2.37,-4.313,1.024
1/2/19 17:30,13265,2,1730,0.185,2427,2.37,-4.59,0.195
1/2/19 17:45,13266,2,1745,0.184,2429,2.372,-4.764,-0.417
1/2/19 18:00,13267,2,1800,0.184,2430,2.374,-4.938,-0.9
1/2/19 18:15,13268,2,1815,0.184,2432,2.375,-5.011,-1.272
1/2/19 18:30,13269,2,1830,0.184,2435,2.378,-5.187,-1.607
1/2/19 18:45,13270,2,1845,0.184,2435,2.378,-5.25,-1.91
1/2/19 19:00,13271,2,1900,0.184,2435,2.378,-5.374,-2.15
1/2/19 19:15,13272,2,1915,0.183,2436,2.379,-5.506,-2.384
1/2/19 19:30,13273,2,1930,0.183,2437,2.38,-5.704,-2.624
1/2/19 19:45,13274,2,1945,0.183,2437,2.38,-5.795,-2.864
1/2/19 20:00,13275,2,2000,0.183,2438,2.381,-5.844,-3.083
1/2/19 20:15,13276,2,2015,0.183,2440,2.383,-6.034,-3.296
1/2/19 20:30,13277,2,2030,0.183,2440,2.383,-6.234,-3.498
1/2/19 20:45,13278,2,2045,0.182,2443,2.385,-6.336,-3.711
1/2/19 21:00,13279,2,2100,0.182,2442,2.384,-6.473,-3.918
1/2/19 21:15,13280,2,2115,0.182,2444,2.387,-6.642,-4.103
1/2/19 21:30,13281,2,2130,0.182,2443,2.386,-6.611,-4.284
1/2/19 21:45,13282,2,2145,0.182,2443,2.386,-8.16,-6.067
1/2/19 22:00,13283,2,2200,0.182,2444,2.387,-8.32,-6.335
1/2/19 22:15,13284,2,2215,0.182,2446,2.388,-8.52,-6.598
1/2/19 22:30,13285,2,2230,0.182,2447,2.39,-8.59,-6.828
1/2/19 22:45,13286,2,2245,0.182,2447,2.39,-8.72,-7.03
1/2/19 23:00,13287,2,2300,0.182,2447,2.389,-8.82,-7.23
1/2/19 23:15,13288,2,2315,0.182,2448,2.391,-9.03,-7.404
1/2/19 23:30,13289,2,2330,0.182,2448,2.39,-9.05,-7.529
1/2/19 23:45,13290,2,2345,0.182,2450,2.393,-9.26,-7.715
1/3/19 0:00,13291,3,0,0.181,2453,2.395,-9.39,-7.897
1/3/19 0:15,13292,3,15,0.181,2453,2.396,-9.51,-8.08
1/3/19 0:30,13293,3,30,0.182,2453,2.396,-9.64,-8.26
1/3/19 0:45,13294,3,45,0.182,2453,2.396,-9.7,-8.4
1/3/19 1:00,13295,3,100,0.182,2452,2.395,-9.78,-8.54
1/3/19 1:15,13296,3,115,0.182,2453,2.396,-9.77,-8.67
1/3/19 1:30,13297,3,130,0.182,2454,2.396,-9.88,-8.76
1/3/19 1:45,13298,3,145,0.182,2453,2.396,-9.97,-8.86
1/3/19 2:00,13299,3,200,0.182,2454,2.396,-10.07,-8.97
1/3/19 2:15,13300,3,215,0.182,2454,2.397,-10.22,-9.09
1/3/19 2:30,13301,3,230,0.182,2455,2.397,-10.25,-9.18
1/3/19 2:45,13302,3,245,0.182,2454,2.396,-10.29,-9.29
1/3/19 3:00,13303,3,300,0.182,2457,2.399,-10.39,-9.4
1/3/19 3:15,13304,3,315,0.182,2457,2.399,-10.54,-9.5
1/3/19 3:30,13305,3,330,0.182,2458,2.4,-10.58,-9.6
1/3/19 3:45,13306,3,345,0.182,2458,2.401,-10.65,-9.71
1/3/19 4:00,13307,3,400,0.182,2458,2.4,-10.77,-9.81
1/3/19 4:15,13308,3,415,0.182,2457,2.399,-10.88,-9.92
1/3/19 4:30,13309,3,430,0.182,2455,2.397,-10.95,-10.01
1/3/19 4:45,13310,3,445,0.182,2449,2.392,-11.02,-10.11
1/3/19 5:00,13311,3,500,0.182,2444,2.386,-11.06,-10.17
1/3/19 5:15,13312,3,515,0.182,2454,2.396,-11.09,-10.25
1/3/19 5:30,13313,3,530,0.182,2457,2.399,-11.2,-10.35
1/3/19 5:45,13314,3,545,0.182,2458,2.4,-10.94,-10.39
1/3/19 6:00,13315,3,600,0.183,2455,2.398,-10.77,-10.35
1/3/19 6:15,13316,3,615,0.183,2457,2.399,-10.33,-10.27
1/3/19 6:30,13317,3,630,0.183,2455,2.397,-10.1,-10.13
1/3/19 6:45,13318,3,645,0.183,2455,2.398,-9.91,-9.99
1/3/19 7:00,13319,3,700,0.183,2453,2.396,-9.72,-9.81
1/3/19 7:15,13320,3,715,0.183,2454,2.397,-9.74,-9.64
1/3/19 7:30,13321,3,730,0.184,2454,2.397,-9.87,-9.55
1/3/19 7:45,13322,3,745,0.184,2452,2.395,-9.92,-9.5
1/3/19 8:00,13323,3,800,0.184,2452,2.395,-9.75,-9.46
1/3/19 8:15,13324,3,815,0.184,2453,2.396,-9.75,-9.4
1/3/19 8:30,13325,3,830,0.184,2454,2.396,-10.05,-9.34
1/3/19 8:45,13326,3,845,0.184,2454,2.396,-10.36,-9.31
1/3/19 9:00,13327,3,900,0.185,2454,2.396,-10.67,-9.32
1/3/19 9:15,13328,3,915,0.185,2453,2.396,-10.61,-9.2
1/3/19 9:30,13329,3,930,0.185,2453,2.396,-10.39,-8.82
1/3/19 9:45,13330,3,945,0.185,2452,2.395,-10.28,-8.51
1/3/19 10:00,13331,3,1000,0.185,2449,2.391,-9.47,-8.21
1/3/19 10:15,13332,3,1015,0.185,2447,2.39,-9.09,-7.738
1/3/19 10:30,13333,3,1030,0.185,2443,2.386,-8.97,-7.234
1/3/19 10:45,13334,3,1045,0.186,2438,2.381,-8.67,-6.655
1/3/19 11:00,13335,3,1100,0.186,2437,2.38,-8.27,-6.051
1/3/19 11:15,13336,3,1115,0.186,2434,2.377,-7.722,-5.383
1/3/19 11:30,13337,3,1130,0.186,2430,2.373,-7.342,-4.565
1/3/19 11:45,13338,3,1145,0.186,2425,2.368,-6.556,-3.715
1/3/19 12:00,13339,3,1200,0.186,2424,2.367,-6.053,-2.82
1/3/19 12:15,13340,3,1215,0.186,2421,2.364,-5.087,-1.763
1/3/19 12:30,13341,3,1230,0.186,2410,2.354,-3.521,-0.23
1/3/19 12:45,13342,3,1245,0.186,2403,2.346,-2.717,3.193
1/3/19 13:00,13343,3,1300,0.185,2402,2.346,-2.464,4.58
1/3/19 13:15,13344,3,1315,0.185,2397,2.341,-1.648,5.848
1/3/19 13:30,13345,3,1330,0.185,2389,2.333,-1.434,6.619
1/3/19 13:45,13346,3,1345,0.185,2387,2.331,-1.119,7.397
1/3/19 14:00,13347,3,1400,0.185,2379,2.323,-0.852,8.13
1/3/19 14:15,13348,3,1415,0.185,2363,2.308,-0.359,8.92
1/3/19 14:30,13349,3,1430,0.184,2377,2.321,-0.679,9.29
1/3/19 14:45,13350,3,1445,0.184,2376,2.32,-0.709,9.33
1/3/19 15:00,13351,3,1500,0.184,2375,2.319,-0.554,9.36
1/3/19 15:15,13352,3,1515,0.184,2386,2.33,-0.745,8.79
1/3/19 15:30,13353,3,1530,0.183,2387,2.331,-0.757,7.972
1/3/19 15:45,13354,3,1545,0.183,2390,2.334,-1.193,7.104
1/3/19 16:00,13355,3,1600,0.183,2396,2.34,-0.975,5.913
1/3/19 16:15,13356,3,1615,0.182,2397,2.341,-0.477,5.229
1/3/19 16:30,13357,3,1630,0.182,2398,2.341,-0.744,4.772
1/3/19 16:45,13358,3,1645,0.182,2398,2.342,-0.922,4.253
1/3/19 17:00,13359,3,1700,0.181,2400,2.344,-1.348,3.724
1/3/19 17:15,13360,3,1715,0.181,2402,2.345,-1.307,3.207
1/3/19 17:30,13361,3,1730,0.181,2400,2.344,-1.348,2.68
1/3/19 17:45,13362,3,1745,0.18,2378,2.323,-1.679,2.176
1/3/19 18:00,13363,3,1800,0.18,2394,2.338,-1.833,1.718
1/3/19 18:15,13364,3,1815,0.18,2408,2.352,-2.146,1.296
1/3/19 18:30,13365,3,1830,0.179,2410,2.353,-2.773,0.857
1/3/19 18:45,13366,3,1845,0.179,2410,2.354,-2.825,0.45
1/3/19 19:00,13367,3,1900,0.178,2412,2.355,-3.068,0.109
1/3/19 19:15,13368,3,1915,0.178,2357,2.302,-3.211,-0.173
1/3/19 19:30,13369,3,1930,0.177,2394,2.338,-3.557,-0.455
1/3/19 19:45,13370,3,1945,0.177,2420,2.363,-3.987,-0.714
1/3/19 20:00,13371,3,2000,0.177,2420,2.363,-4.096,-0.95
1/3/19 20:15,13372,3,2015,0.176,2421,2.364,-3.878,-1.133
1/3/19 20:30,13373,3,2030,0.176,2422,2.366,-3.966,-1.258
1/3/19 20:45,13374,3,2045,0.175,2423,2.367,-4.271,-1.388
1/3/19 21:00,13375,3,2100,0.175,2423,2.366,-4.335,-1.53
1/3/19 21:15,13376,3,2115,0.174,2424,2.367,-4.237,-1.687
1/3/19 21:30,13377,3,2130,0.174,2423,2.366,-4.543,-1.812
1/3/19 21:45,13378,3,2145,0.174,2425,2.368,-4.79,-1.97
1/3/19 22:00,13379,3,2200,0.173,2426,2.369,-4.89,-2.133
1/3/19 22:15,13380,3,2215,0.173,2427,2.37,-5.024,-2.297
1/3/19 22:30,13381,3,2230,0.173,2428,2.371,-5.079,-2.449
1/3/19 22:45,13382,3,2245,0.172,2428,2.371,-5.095,-2.602
1/3/19 23:00,13383,3,2300,0.172,2429,2.372,-5.214,-2.733
1/3/19 23:15,13384,3,2315,0.172,2430,2.373,-5.104,-2.853
1/3/19 23:30,13385,3,2330,0.171,2430,2.373,-5.094,-2.929
1/3/19 23:45,13386,3,2345,0.171,2430,2.373,-5.451,-3.038
1/4/19 0:00,13387,4,0,0.171,2432,2.375,-5.379,-3.164
1/4/19 0:15,13388,4,15,0.171,2434,2.377,-5.559,-3.288
1/4/19 0:30,13389,4,30,0.171,2435,2.378,-5.627,-3.408
1/4/19 0:45,13390,4,45,0.17,2434,2.377,-5.75,-3.516
1/4/19 1:00,13391,4,100,0.17,2434,2.377,-5.678,-3.642
1/4/19 1:15,13392,4,115,0.17,2434,2.377,-5.607,-3.724
1/4/19 1:30,13393,4,130,0.17,2434,2.376,-7.019,-5.289
1/4/19 1:45,13394,4,145,0.17,2434,2.376,-6.734,-5.411
1/4/19 2:00,13395,4,200,0.17,2435,2.378,-6.766,-5.522
1/4/19 2:15,13396,4,215,0.17,2435,2.378,-6.946,-5.627
1/4/19 2:30,13397,4,230,0.169,2435,2.378,-7.202,-5.755
1/4/19 2:45,13398,4,245,0.169,2436,2.379,-7.508,-5.911
1/4/19 3:00,13399,4,300,0.169,2439,2.382,-7.665,-6.073
1/4/19 3:15,13400,4,315,0.169,2437,2.38,-7.701,-6.268
1/4/19 3:30,13401,4,330,0.169,2439,2.382,-7.985,-6.402
1/4/19 3:45,13402,4,345,0.169,2439,2.382,-8.08,-6.559
1/4/19 4:00,13403,4,400,0.169,2438,2.381,-8.23,-6.721
1/4/19 4:15,13404,4,415,0.169,2439,2.382,-8.44,-6.866
1/4/19 4:30,13405,4,430,0.169,2439,2.382,-8.62,-7.046
1/4/19 4:45,13406,4,445,0.169,2442,2.384,-8.73,-7.236
1/4/19 5:00,13407,4,500,0.168,2445,2.387,-8.84,-7.399
1/4/19 5:15,13408,4,515,0.168,2442,2.385,-8.99,-7.54
1/4/19 5:30,13409,4,530,0.168,2444,2.387,-9.07,-7.687
1/4/19 5:45,13410,4,545,0.168,2444,2.387,-9.29,-7.829
1/4/19 6:00,13411,4,600,0.168,2444,2.387,-9.32,-7.988
1/4/19 6:15,13412,4,615,0.168,2444,2.387,-9.26,-8.14
1/4/19 6:30,13413,4,630,0.168,2449,2.392,-9.45,-8.24
1/4/19 6:45,13414,4,645,0.168,2447,2.389,-9.32,-8.31
1/4/19 7:00,13415,4,700,0.168,2446,2.389,-9.1,-8.35
1/4/19 7:15,13416,4,715,0.168,2444,2.387,-8.96,-8.35
1/4/19 7:30,13417,4,730,0.169,2446,2.389,-8.88,-8.32
1/4/19 7:45,13418,4,745,0.169,2444,2.387,-8.95,-8.31
1/4/19 8:00,13419,4,800,0.169,2445,2.387,-9.26,-8.31
1/4/19 8:15,13420,4,815,0.169,2446,2.388,-9.19,-8.35
1/4/19 8:30,13421,4,830,0.169,2446,2.388,-9.31,-8.34
1/4/19 8:45,13422,4,845,0.169,2446,2.389,-9.31,-8.31
1/4/19 9:00,13423,4,900,0.169,2445,2.388,-9.09,-8.16
1/4/19 9:15,13424,4,915,0.169,2444,2.386,-9.01,-7.919
1/4/19 9:30,13425,4,930,0.169,2440,2.383,-8.41,-7.477
1/4/19 9:45,13426,4,945,0.169,2437,2.38,-7.682,-6.829
1/4/19 10:00,13427,4,1000,0.17,2434,2.377,-7.249,-6.107
1/4/19 10:15,13428,4,1015,0.17,2434,2.377,-7.031,-5.472
1/4/19 10:30,13429,4,1030,0.17,2431,2.374,-7.034,-4.885
1/4/19 10:45,13430,4,1045,0.17,2429,2.372,-7.003,-4.557
1/4/19 11:00,13431,4,1100,0.17,2424,2.368,-6.212,-3.799
1/4/19 11:15,13432,4,1115,0.171,2422,2.365,-5.908,-3.066
1/4/19 11:30,13433,4,1130,0.171,2423,2.366,-5.036,-2.374
1/4/19 11:45,13434,4,1145,0.171,2410,2.353,-2.689,-0.448
1/4/19 12:00,13435,4,1200,0.171,2388,2.332,-1.853,3.738
1/4/19 12:15,13436,4,1215,0.171,2381,2.325,-1.01,6.126
1/4/19 12:30,13437,4,1230,0.171,2380,2.324,-1.049,7.561
1/4/19 12:45,13438,4,1245,0.171,2374,2.319,-0.479,8.49
1/4/19 13:00,13439,4,1300,0.17,2365,2.309,-0.344,8.54
1/4/19 13:15,13440,4,1315,0.17,2359,2.304,-0.403,8.7
1/4/19 13:30,13441,4,1330,0.17,2363,2.307,-0.281,8.7
1/4/19 13:45,13442,4,1345,0.17,2371,2.315,0.027,8.79
1/4/19 14:00,13443,4,1400,0.17,2370,2.315,0.032,9
1/4/19 14:15,13444,4,1415,0.169,2369,2.314,-0.027,9.04
1/4/19 14:30,13445,4,1430,0.169,2367,2.312,0.02,8.99
1/4/19 14:45,13446,4,1445,0.169,2370,2.315,0.002,8.73
1/4/19 15:00,13447,4,1500,0.168,2373,2.317,-0.026,8.69
1/4/19 15:15,13448,4,1515,0.168,2372,2.316,-0.088,8.66
1/4/19 15:30,13449,4,1530,0.167,2377,2.321,-0.101,8.52
1/4/19 15:45,13450,4,1545,0.167,2375,2.32,-0.214,8.38
1/4/19 16:00,13451,4,1600,0.167,2380,2.325,-0.046,7.954
1/4/19 16:15,13452,4,1615,0.166,2377,2.321,-0.327,7.735
1/4/19 16:30,13453,4,1630,0.166,2382,2.326,-0.472,7.295
1/4/19 16:45,13454,4,1645,0.166,2389,2.333,-0.825,6.693
1/4/19 17:00,13455,4,1700,0.165,2398,2.342,-1.298,5.686
1/4/19 17:15,13456,4,1715,0.165,2397,2.341,-1.707,4.532
1/4/19 17:30,13457,4,1730,0.165,2407,2.351,-2.098,3.536
1/4/19 17:45,13458,4,1745,0.164,2411,2.355,-2.386,2.613
1/4/19 18:00,13459,4,1800,0.164,2413,2.356,-2.546,1.877
1/4/19 18:15,13460,4,1815,0.164,2415,2.358,-2.899,1.256
1/4/19 18:30,13461,4,1830,0.164,2417,2.36,-3.051,0.759
1/4/19 18:45,13462,4,1845,0.164,2420,2.363,-3.295,0.32
1/4/19 19:00,13463,4,1900,0.164,2420,2.363,-3.46,-0.081
1/4/19 19:15,13464,4,1915,0.163,2421,2.364,-3.562,-0.363
1/4/19 19:30,13465,4,1930,0.163,2423,2.366,-3.796,-0.604
1/4/19 19:45,13466,4,1945,0.162,2424,2.367,-4.015,-0.786
1/4/19 20:00,13467,4,2000,0.162,2423,2.366,-4.149,-0.976
1/4/19 20:15,13468,4,2015,0.161,2425,2.368,-4.145,-1.187
1/4/19 20:30,13469,4,2030,0.161,2425,2.368,-4.313,-1.345
1/4/19 20:45,13470,4,2045,0.161,2426,2.369,-4.468,-1.464
1/4/19 21:00,13471,4,2100,0.16,2426,2.369,-4.517,-1.584
1/4/19 21:15,13472,4,2115,0.16,2426,2.369,-4.644,-1.709
1/4/19 21:30,13473,4,2130,0.159,2425,2.368,-4.665,-1.834
1/4/19 21:45,13474,4,2145,0.159,2425,2.368,-4.787,-1.921
1/4/19 22:00,13475,4,2200,0.159,2425,2.369,-4.8,-2.025
1/4/19 22:15,13476,4,2215,0.159,2423,2.366,-4.503,-1.85
1/4/19 22:30,13477,4,2230,0.158,2421,2.364,-4.51,-1.649
1/4/19 22:45,13478,4,2245,0.158,2423,2.366,-4.617,-1.519
1/4/19 23:00,13479,4,2300,0.158,2424,2.367,-4.646,-1.508
1/4/19 23:15,13480,4,2315,0.158,2423,2.366,-4.413,-1.345
1/4/19 23:30,13481,4,2330,0.157,2422,2.366,-4.457,-0.997
1/4/19 23:45,13482,4,2345,0.157,2422,2.366,-4.121,-0.851
1/5/19 0:00,13483,5,0,0.157,2416,2.36,-4.003,-0.254
1/5/19 0:15,13484,5,15,0.157,2418,2.361,-4.023,-0.157
1/5/19 0:30,13485,5,30,0.156,2415,2.358,-3.607,0.353
1/5/19 0:45,13486,5,45,0.156,2411,2.354,-3.275,1.085
1/5/19 1:00,13487,5,100,0.156,2408,2.352,-3.028,1.953
1/5/19 1:15,13488,5,115,0.156,2400,2.344,-2.562,2.98
1/5/19 1:30,13489,5,130,0.156,2399,2.343,-2.867,3.589
1/5/19 1:45,13490,5,145,0.156,2400,2.344,-2.577,3.869
1/5/19 2:00,13491,5,200,0.156,2400,2.344,-2.734,3.911
1/5/19 2:15,13492,5,215,0.156,2402,2.346,-2.709,3.884
1/5/19 2:30,13493,5,230,0.156,2401,2.345,-2.672,3.829
1/5/19 2:45,13494,5,245,0.156,2402,2.346,-2.579,3.938
1/5/19 3:00,13495,5,300,0.156,2401,2.345,-2.7,3.802
1/5/19 3:15,13496,5,315,0.155,2405,2.348,-2.487,3.6
1/5/19 3:30,13497,5,330,0.155,2402,2.346,-2.222,3.644
1/5/19 3:45,13498,5,345,0.155,2404,2.347,-2.205,3.802
1/5/19 4:00,13499,5,400,0.155,2402,2.346,-2.303,3.933
1/5/19 4:15,13500,5,415,0.155,2403,2.346,-2.423,3.785
1/5/19 4:30,13501,5,430,0.155,2407,2.351,-2.362,3.573
1/5/19 4:45,13502,5,445,0.155,2403,2.347,-2.286,3.666
1/5/19 5:00,13503,5,500,0.155,2403,2.347,-2.328,3.818
1/5/19 5:15,13504,5,515,0.155,2403,2.347,-2.553,3.731
1/5/19 5:30,13505,5,530,0.155,2406,2.35,-2.73,3.436
1/5/19 5:45,13506,5,545,0.154,2411,2.354,-3.161,2.93
1/5/19 6:00,13507,5,600,0.154,2412,2.355,-2.977,2.539
1/5/19 6:15,13508,5,615,0.154,2412,2.355,-2.952,2.446
1/5/19 6:30,13509,5,630,0.154,2414,2.357,-3.088,2.153
1/5/19 6:45,13510,5,645,0.154,2410,2.353,-2.368,2.522
1/5/19 7:00,13511,5,700,0.154,2405,2.349,-2.3,3.072
1/5/19 7:15,13512,5,715,0.154,2405,2.348,-1.934,3.279
1/5/19 7:30,13513,5,730,0.154,2403,2.346,-1.76,3.627
1/5/19 7:45,13514,5,745,0.154,2400,2.344,-1.913,3.807
1/5/19 8:00,13515,5,800,0.153,2403,2.346,-2.3,3.736
1/5/19 8:15,13516,5,815,0.153,2403,2.347,-1.774,3.666
1/5/19 8:30,13517,5,830,0.153,2401,2.345,-1.988,3.78
1/5/19 8:45,13518,5,845,0.153,2404,2.347,-2.363,3.649
1/5/19 9:00,13519,5,900,0.153,2404,2.348,-2.612,3.479
1/5/19 9:15,13520,5,915,0.153,2406,2.35,-2.281,3.425
1/5/19 9:30,13521,5,930,0.153,2404,2.348,-2.205,3.48
1/5/19 9:45,13522,5,945,0.153,2403,2.347,-1.543,3.78
1/5/19 10:00,13523,5,1000,0.153,2399,2.342,-1.84,4.135
1/5/19 10:15,13524,5,1015,0.152,2400,2.344,-1.358,4.441
1/5/19 10:30,13525,5,1030,0.152,2398,2.342,-1.534,4.972
1/5/19 10:45,13526,5,1045,0.152,2397,2.341,-0.768,5.48
1/5/19 11:00,13527,5,1100,0.152,2393,2.337,-0.759,6.059
1/5/19 11:15,13528,5,1115,0.152,2391,2.335,-0.664,6.611
1/5/19 11:30,13529,5,1130,0.152,2391,2.335,-0.264,6.983
1/5/19 11:45,13530,5,1145,0.152,2390,2.334,0.22,7.271
1/5/19 12:00,13531,5,1200,0.151,2392,2.336,0.291,7.269
1/5/19 12:15,13532,5,1215,0.151,2393,2.337,0.405,7.11
1/5/19 12:30,13533,5,1230,0.151,2393,2.337,0.441,7.043
1/5/19 12:45,13534,5,1245,0.15,2393,2.337,0.092,6.82
1/5/19 13:00,13535,5,1300,0.15,2397,2.341,-0.235,6.249
1/5/19 13:15,13536,5,1315,0.15,2400,2.344,-0.155,5.477
1/5/19 13:30,13537,5,1330,0.15,2404,2.348,-0.013,4.589
1/5/19 13:45,13538,5,1345,0.15,2411,2.355,-0.215,3.155
1/5/19 14:00,13539,5,1400,0.149,2416,2.36,-0.475,2.065
1/5/19 14:15,13540,5,1415,0.149,2420,2.363,-0.819,1.004
1/5/19 14:30,13541,5,1430,0.149,2414,2.358,-0.874,0.361
1/5/19 14:45,13542,5,1445,0.149,2430,2.373,-1.924,-0.949
1/5/19 15:00,13543,5,1500,0.149,2425,2.368,-1.713,-1.144
1/5/19 15:15,13544,5,1515,0.148,2592,2.532,-1.722,-1.166
1/5/19 15:30,13545,5,1530,0.148,2585,2.524,-1.676,-1.133
1/5/19 15:45,13546,5,1545,0.148,4201,4.103,-1.679,-1.104
1/5/19 16:00,13547,5,1600,0.148,2733,2.669,-1.643,-1.043
1/5/19 16:15,13548,5,1615,0.148,3901,3.81,-1.799,-1.07
1/5/19 16:30,13549,5,1630,0.148,3432,3.351,-1.838,-1.172
1/5/19 16:45,13550,5,1645,0.148,2725,2.661,-1.864,-1.243
1/5/19 17:00,13551,5,1700,0.148,3377,3.298,-1.866,-1.303
1/5/19 17:15,13552,5,1715,0.148,3041,2.97,-1.882,-1.351
1/5/19 17:30,13553,5,1730,0.148,2365,2.309,-1.81,-1.357
1/5/19 17:45,13554,5,1745,0.148,2698,2.635,-1.78,-1.346
1/5/19 18:00,13555,5,1800,0.148,4182,4.084,-1.719,-1.291
1/5/19 18:15,13556,5,1815,0.148,4191,4.092,-1.628,-1.226
1/5/19 18:30,13557,5,1830,0.148,3519,3.437,-1.572,-1.139
1/5/19 18:45,13558,5,1845,0.148,2318,2.264,-1.458,-0.954
1/5/19 19:00,13559,5,1900,0.148,2655,2.593,-1.237,-0.721
1/5/19 19:15,13560,5,1915,0.148,2484,2.426,-1.255,-0.522
1/5/19 19:30,13561,5,1930,0.148,3859,3.769,-1.289,-0.44
1/5/19 19:45,13562,5,1945,0.147,3667,3.581,-1.302,-0.44
1/5/19 20:00,13563,5,2000,0.148,3818,3.729,-1.299,-0.424
1/5/19 20:15,13564,5,2015,0.147,2287,2.234,-1.433,-0.404
1/5/19 20:30,13565,5,2030,0.147,2979,2.909,-1.608,-0.468
1/5/19 20:45,13566,5,2045,0.147,3845,3.755,-1.601,-0.616
1/5/19 21:00,13567,5,2100,0.147,3134,3.06,-1.68,-0.79
1/5/19 21:15,13568,5,2115,0.147,3155,3.081,-1.686,-0.924
1/5/19 21:30,13569,5,2130,0.147,2267,2.214,-2.082,-0.989
1/5/19 21:45,13570,5,2145,0.147,2610,2.549,-1.781,-1.031
1/5/19 22:00,13571,5,2200,0.147,2432,2.375,-1.854,-1.124
1/5/19 22:15,13572,5,2215,0.147,2411,2.354,-2.104,-1.244
1/5/19 22:30,13573,5,2230,0.147,2235,2.183,-2.233,-1.417
1/5/19 22:45,13574,5,2245,0.147,2235,2.182,-2.368,-1.596
1/5/19 23:00,13575,5,2300,0.147,2236,2.183,-2.423,-1.747
1/5/19 23:15,13576,5,2315,0.147,2417,2.36,-2.607,-1.872
1/5/19 23:30,13577,5,2330,0.147,2233,2.181,-2.918,-2.155
1/5/19 23:45,13578,5,2345,0.147,2234,2.182,-3.449,-2.379
1/6/19 0:00,13579,6,0,0.147,2227,2.175,-2.939,-2.422
1/6/19 0:15,13580,6,15,0.146,2229,2.177,-3.153,-2.531
1/6/19 0:30,13581,6,30,0.146,2224,2.172,-3.435,-2.76
1/6/19 0:45,13582,6,45,0.146,2221,2.169,-3.242,-2.919
1/6/19 1:00,13583,6,100,0.146,2216,2.165,-3.693,-2.913
1/6/19 1:15,13584,6,115,0.146,2216,2.164,-3.252,-2.902
1/6/19 1:30,13585,6,130,0.146,2212,2.16,-3.2,-2.902
1/6/19 1:45,13586,6,145,0.146,2210,2.158,-3.713,-2.913
1/6/19 2:00,13587,6,200,0.145,2210,2.158,-3.447,-3.006
1/6/19 2:15,13588,6,215,0.146,2205,2.153,-3.427,-3.115
1/6/19 2:30,13589,6,230,0.146,2185,2.134,-3.711,-3.197
1/6/19 2:45,13590,6,245,0.146,2546,2.486,-3.696,-3.279
1/6/19 3:00,13591,6,300,0.146,2175,2.124,-3.582,-3.296
1/6/19 3:15,13592,6,315,0.146,2171,2.12,-3.426,-3.225
1/6/19 3:30,13593,6,330,0.146,2166,2.115,-3.542,-3.126
1/6/19 3:45,13594,6,345,0.146,2161,2.111,-3.632,-3.203
1/6/19 4:00,13595,6,400,0.146,2160,2.109,-4.683,-3.268
1/6/19 4:15,13596,6,415,0.146,2165,2.114,-4.088,-3.351
1/6/19 4:30,13597,6,430,0.146,2163,2.112,-4.05,-3.411
1/6/19 4:45,13598,6,445,0.146,2157,2.107,-4.09,-3.476
1/6/19 5:00,13599,6,500,0.146,2893,2.825,-4.681,-3.581
1/6/19 5:15,13600,6,515,0.146,4875,4.761,-5.461,-3.723
1/6/19 5:30,13601,6,530,0.146,4860,4.746,-4.773,-3.888
1/6/19 5:45,13602,6,545,0.146,4144,4.047,-4.466,-3.91
1/6/19 6:00,13603,6,600,0.145,2874,2.806,-5.727,-3.921
