TOA5,CR1000_tower4_N,CR1000,73550,CR1000.Std.28,CPU:SH_Site4_North_2018.CR1,50002,Enviro,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C,FuelM_Avg,PA_uS_Avg
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,Deg C,Deg C,%,uSec
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp,Avg,Avg
8/13/19 4:30,1573,225,430,0.04,0.001,13.65,3.389,1.222,1,0.04,0.001,15.55,3.403,1.229,1.001,0.092,0.001,12.71,5.518,1.303,1.001,0.004,-83.4,-220.8,0,4.963,10.52,6.292,17.83
8/13/19 4:45,1574,225,445,0.04,0.001,13.54,3.388,1.222,1,0.04,0.001,15.53,3.404,1.229,1.001,0.092,0.001,12.71,5.518,1.303,1.001,0.004,-83.9,-220,0,4.814,10.34,6.351,17.84
8/13/19 5:00,1575,225,500,0.04,0.001,13.46,3.387,1.222,1.001,0.04,0.001,15.5,3.405,1.229,1.001,0.092,0.001,12.71,5.519,1.303,1,0.004,-83.6,-220.5,0,4.873,10.39,6.442,17.86
8/13/19 5:15,1576,225,515,0.04,0.001,13.38,3.388,1.222,1.001,0.04,0,15.5,3.407,1.229,1,0.092,0.001,12.7,5.52,1.303,1.001,0.004,-82.7,-221.7,0,5.022,10.39,6.505,17.87
8/13/19 5:30,1577,225,530,0.04,0.001,13.3,3.387,1.222,1.001,0.04,0.001,15.45,3.403,1.229,1.001,0.092,0.001,12.7,5.517,1.303,1.001,0.004,-82.3,-222.3,0,5.265,10.76,6.571,17.88
8/13/19 5:45,1578,225,545,0.04,0.001,13.2,3.389,1.222,1,0.04,0,15.45,3.407,1.229,1,0.092,0,12.7,5.52,1.303,1,0.004,-83.2,-220.8,0,5.737,11.16,6.643,17.9
8/13/19 6:00,1579,225,600,0.04,0.001,13.14,3.387,1.222,1.001,0.04,0.001,15.43,3.405,1.229,1.001,0.092,0.001,12.69,5.518,1.303,1.001,0.004,-83,-221.2,0,6.298,12.25,6.772,17.92
8/13/19 6:15,1580,225,615,0.04,0.001,13.1,3.387,1.222,1.001,0.04,0.001,15.43,3.403,1.229,1.001,0.092,0.001,12.72,5.52,1.303,1,0.004,-83.3,-220.7,0,7.342,13.04,6.852,17.94
8/13/19 6:30,1581,225,630,0.04,0.001,13.09,3.388,1.222,1,0.04,0.001,15.4,3.402,1.229,1.001,0.092,0.001,12.69,5.517,1.303,1.001,0.004,-83,-221.2,0,7.853,15,7.028,17.97
8/13/19 6:45,1582,225,645,0.04,0,13.1,3.39,1.222,1,0.04,0.001,15.38,3.403,1.229,1.001,0.092,0.001,12.71,5.519,1.303,1.001,0.004,-83.4,-220.6,0,8.93,14.85,7.149,17.99
8/13/19 7:00,1583,225,700,0.04,0.001,13.14,3.387,1.222,1.001,0.04,0.001,15.35,3.403,1.229,1.001,0.092,0.001,12.7,5.52,1.303,1.001,0.004,-82.9,-221.7,0,10.47,15.01,7.43,18.05
