TOA5,CR1000_tower4_N,CR1000,73550,CR1000.Std.28,CPU:SH_Site4_North_3_09302016.CR1,41026,Enviro,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Day_of_Year,Hour,VWC_1_Avg,EC_1_Avg,ST_1_Avg,P_1_Avg,PA_1_Avg,VR_1_Avg,VWC_2_Avg,EC_2_Avg,ST_2_Avg,P_2_Avg,PA_2_Avg,VR_2_Avg,VWC_3_Avg,EC_3_Avg,ST_3_Avg,P_3_Avg,PA_3_Avg,VR_3_Avg,SWE_mv_Avg,JUDD_AT_Avg,JUDD_Depth_Avg,Judd_offset_Avg,TT_C,SBT_C
TS,RN,,,m^3/m^3,dS/m,Deg C,unitless,nSec,unitless,,,,,,,,,,,,,,,,,Deg C,Deg C
,,Smp,Smp,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Avg,Smp,Smp
10/12/17 10:00,36176,285,1000,0.037,0.001,0.777,3.294,1.217,1,0.042,0,5.061,3.479,1.232,1,0.089,0,6.739,5.384,1.298,1,0.012,-202.3,-79.97,0,NAN,-273.2
10/12/17 10:15,36177,285,1015,0.037,0,0.891,3.296,1.217,1,0.042,0.001,5.05,3.476,1.232,1.001,0.089,0,6.757,5.382,1.298,1,0.012,-203.7,-77.91,0,NAN,-273.2
10/12/17 10:30,36178,285,1030,0.037,0.001,1.09,3.294,1.217,1,0.042,0.001,5.048,3.469,1.232,1.002,0.089,0,6.736,5.384,1.298,1,0.012,-204,-77.64,0,NAN,-273.2
10/12/17 10:45,36179,285,1045,0.037,0.001,1.239,3.294,1.217,1,0.041,0.001,5.025,3.446,1.231,1.002,0.089,0.001,6.753,5.382,1.298,1,0.013,-204.1,-77.35,0,NAN,-273.2
10/12/17 11:00,36180,285,1100,0.037,0.001,1.419,3.293,1.217,1.001,0.041,0.001,4.979,3.445,1.231,1.002,0.089,0.001,6.757,5.382,1.298,1,0.013,-203.9,-77.68,0,NAN,-273.2
10/12/17 11:15,36181,285,1115,0.037,0.001,1.632,3.292,1.217,1.001,0.041,0.001,4.928,3.446,1.231,1.002,0.089,0,6.745,5.384,1.298,1,0.013,-201.3,-81.3,0,NAN,-273.2
10/12/17 11:30,36182,285,1130,0.037,0.001,1.984,3.292,1.217,1.001,0.041,0.001,4.928,3.447,1.231,1.002,0.089,0.001,6.766,5.382,1.298,1,0.013,-201.6,-80.5,0,NAN,-273.2
10/12/17 11:45,36183,285,1145,0.037,0.001,2.269,3.293,1.217,1,0.041,0.001,4.924,3.448,1.231,1.001,0.089,0,6.75,5.382,1.298,1,0.013,-204.6,-76.42,0,NAN,-273.2
10/12/17 12:00,36184,285,1200,0.037,0,2.693,3.295,1.217,1,0.041,0,4.904,3.456,1.231,1,0.089,0,6.763,5.383,1.298,1,0.013,-203.6,-78.08,0,NAN,-273.2
10/12/17 12:15,36185,285,1215,0.037,0,3.093,3.295,1.217,1,0.041,0.001,4.873,3.446,1.231,1.002,0.089,0.001,6.749,5.382,1.298,1,0.013,-204.1,-77.29,0,NAN,-273.2
10/12/17 12:30,36186,285,1230,0.037,0,3.5,3.295,1.217,1,0.042,0,4.866,3.461,1.231,0.999,0.089,0,6.739,5.384,1.298,1,0.013,-203.9,-77.17,0,NAN,-273.2
10/12/17 12:45,36187,285,1245,0.037,0.001,3.986,3.292,1.217,1.001,0.042,0,4.847,3.46,1.231,1,0.089,0,6.758,5.382,1.298,1,0.012,-204,-77.34,0,NAN,-273.2
10/12/17 13:00,36188,285,1300,0.037,0,4.361,3.296,1.217,1,0.041,0.001,4.826,3.446,1.231,1.002,0.089,0,6.749,5.383,1.298,1,0.012,-205.3,-75.69,0,NAN,-273.2
10/12/17 13:15,36189,285,1315,0.037,0,4.752,3.296,1.217,1,0.041,0.001,4.813,3.449,1.231,1.001,0.089,0,6.743,5.383,1.298,1,0.011,-205.9,-75.23,0,NAN,-273.2
10/12/17 13:30,36190,285,1330,0.038,0.001,4.989,3.315,1.218,1.001,0.041,0,4.788,3.456,1.231,1,0.089,0,6.74,5.383,1.298,1,0.011,-201.8,-80.4,0,NAN,-273.2
10/12/17 13:45,36191,285,1345,0.038,0.001,5.126,3.316,1.218,1.001,0.041,0.001,4.793,3.448,1.231,1.001,0.089,0,6.729,5.384,1.298,1,0.011,-203.6,-77.75,0,NAN,-273.2
10/12/17 14:00,36192,285,1400,0.038,0,5.179,3.318,1.218,1,0.042,0,4.777,3.457,1.231,1,0.089,0,6.731,5.382,1.298,1,0.011,-204.1,-77.49,0,NAN,-273.2
10/12/17 14:15,36193,285,1415,0.038,0,5.199,3.318,1.218,1,0.041,0.001,4.748,3.447,1.231,1.001,0.089,0.001,6.727,5.381,1.298,1.001,0.011,-203.8,-77.81,0,NAN,-273.2
10/12/17 14:30,36194,285,1430,0.038,0.001,5.207,3.316,1.218,1,0.042,0,4.712,3.457,1.231,1,0.089,0,6.706,5.383,1.298,1,0.011,-202.6,-79.33,0,NAN,-273.2
10/12/17 14:45,36195,285,1445,0.038,0.001,5.201,3.317,1.218,1,0.041,0.001,4.728,3.447,1.231,1.001,0.089,0.001,6.726,5.381,1.298,1.001,0.011,-201.4,-80.8,0,NAN,-273.2
10/12/17 15:00,36196,285,1500,0.038,0,5.234,3.319,1.218,1,0.041,0.001,4.744,3.448,1.231,1.001,0.089,0,6.736,5.383,1.298,1,0.011,-203.9,-77.58,0,NAN,-273.2
10/12/17 15:15,36197,285,1515,0.038,0,5.267,3.318,1.218,1,0.041,0.001,4.769,3.448,1.231,1.001,0.089,0.001,6.721,5.382,1.298,1,0.01,-203.6,-77.99,0,NAN,-273.2
10/12/17 15:30,36198,285,1530,0.038,0,5.289,3.319,1.218,1,0.041,0.001,4.766,3.451,1.231,1.001,0.089,0.001,6.737,5.382,1.298,1,0.01,-204.3,-76.78,0,NAN,-273.2
10/12/17 15:45,36199,285,1545,0.038,0,5.277,3.318,1.218,1,0.042,0,4.763,3.459,1.231,1,0.089,0.001,6.724,5.382,1.298,1,0.01,-204.8,-76.56,0,NAN,-273.2
10/12/17 16:00,36200,285,1600,0.038,0.001,5.269,3.315,1.218,1.001,0.041,0.001,4.798,3.453,1.231,1.001,0.089,0.001,6.707,5.381,1.298,1.001,0.01,-204.4,-76.67,0,NAN,-273.2
10/12/17 16:15,36201,285,1615,0.038,0,5.201,3.318,1.218,1,0.041,0,4.816,3.456,1.231,1,0.089,0,6.731,5.382,1.298,1,0.01,-204.9,-76.24,0,NAN,-273.2
10/12/17 16:30,36202,285,1630,0.038,0,5.188,3.318,1.218,1,0.041,0.001,4.792,3.448,1.231,1.001,0.089,0,6.717,5.384,1.298,1,0.01,-205.7,-74.82,0,NAN,-273.2
10/12/17 16:45,36203,285,1645,0.038,0.001,5.117,3.317,1.218,1,0.041,0.001,4.81,3.452,1.231,1.001,0.089,0,6.72,5.382,1.298,1,0.01,-207.6,-72.71,0,NAN,-273.2
10/12/17 17:00,36204,285,1700,0.038,0.001,5.074,3.317,1.218,1,0.041,0.001,4.821,3.45,1.231,1.001,0.089,0,6.73,5.383,1.298,1,0.01,-206.4,-74.42,0,NAN,-273.2
10/12/17 17:15,36205,285,1715,0.038,0.001,5.028,3.316,1.218,1.001,0.041,0,4.818,3.454,1.231,1,0.089,0,6.708,5.382,1.298,1,0.01,-204.6,-76.72,0,NAN,-273.2
10/12/17 17:30,36206,285,1730,0.038,0,4.984,3.32,1.218,1,0.041,0.001,4.853,3.448,1.231,1.001,0.089,0,6.718,5.383,1.298,1,0.01,-202.5,-79.65,0,NAN,-273.2
10/12/17 17:45,36207,285,1745,0.038,0.001,4.947,3.317,1.218,1,0.041,0,4.877,3.456,1.231,1,0.089,0.001,6.697,5.382,1.298,1,0.01,-202.3,-79.83,0,NAN,-273.2
10/12/17 18:00,36208,285,1800,0.038,0,4.817,3.318,1.218,1,0.041,0,4.894,3.454,1.231,1.001,0.089,0,6.716,5.382,1.298,1,0.01,-204.3,-76.85,0,NAN,-273.2
10/12/17 18:15,36209,285,1815,0.038,0,4.717,3.318,1.218,1,0.041,0.001,4.884,3.453,1.231,1.001,0.089,0,6.709,5.384,1.298,1,0.009,-204.7,-76.76,0,NAN,-273.2
10/12/17 18:30,36210,285,1830,0.038,0.001,4.612,3.316,1.218,1,0.042,0,4.864,3.454,1.231,1,0.089,0,6.719,5.383,1.298,1,0.009,-203.3,-78.56,0,NAN,-273.2
10/12/17 18:45,36211,285,1845,0.037,0,4.494,3.294,1.217,1,0.042,0,4.917,3.459,1.231,1,0.089,0,6.676,5.384,1.298,1,0.009,-202.6,-79.78,0,NAN,-273.2
10/12/17 19:00,36212,285,1900,0.037,0,4.357,3.296,1.217,1,0.041,0.001,4.972,3.452,1.231,1.001,0.089,0.001,6.691,5.381,1.298,1.001,0.009,-201.9,-80,0,NAN,-273.2
10/12/17 19:15,36213,285,1915,0.037,0,4.281,3.296,1.217,1,0.041,0.001,4.947,3.451,1.231,1.001,0.089,0.001,6.703,5.381,1.298,1.001,0.009,-202.9,-79.14,0,NAN,-273.2
10/12/17 19:30,36214,285,1930,0.037,0.001,4.166,3.294,1.217,1,0.041,0,4.961,3.454,1.231,1,0.089,0,6.685,5.383,1.298,1,0.009,-202.9,-79.25,0,NAN,-273.2
10/12/17 19:45,36215,285,1945,0.037,0.001,4.006,3.293,1.217,1,0.041,0,4.955,3.454,1.231,1.001,0.089,0.001,6.696,5.382,1.298,1,0.009,-201.9,-80.6,0,NAN,-273.2
10/12/17 20:00,36216,285,2000,0.037,0,3.898,3.294,1.217,1,0.041,0.001,4.961,3.452,1.231,1.001,0.089,0.001,6.701,5.381,1.298,1.001,0.009,-200.5,-82.4,0,NAN,-273.2
10/12/17 20:15,36217,285,2015,0.037,0,3.752,3.296,1.217,1,0.041,0,5.003,3.456,1.231,1,0.089,0,6.686,5.383,1.298,1,0.009,-202,-80,0,NAN,-273.2
10/12/17 20:30,36218,285,2030,0.037,0.001,3.643,3.294,1.217,1,0.041,0.001,5.026,3.451,1.231,1.001,0.089,0.001,6.672,5.382,1.298,1,0.009,-203.1,-78.95,0,NAN,-273.2
10/12/17 20:45,36219,285,2045,0.037,0,3.529,3.294,1.217,1,0.041,0.001,5.026,3.449,1.231,1.001,0.089,0,6.673,5.382,1.298,1,0.009,-202.9,-79.16,0,NAN,-273.2
10/12/17 21:00,36220,285,2100,0.037,0,3.424,3.295,1.217,1,0.041,0,4.993,3.454,1.231,1.001,0.089,0,6.693,5.385,1.298,1,0.009,-203.4,-78.55,0,NAN,-273.2
10/12/17 21:15,36221,285,2115,0.037,0,3.293,3.296,1.217,1,0.041,0.001,5.006,3.452,1.231,1.001,0.089,0,6.697,5.383,1.298,1,0.009,-201.7,-80.9,0,NAN,-273.2
10/12/17 21:30,36222,285,2130,0.037,0,3.208,3.295,1.217,1,0.041,0,5.032,3.454,1.231,1.001,0.089,0.001,6.635,5.381,1.298,1.001,0.009,-199.4,-83.9,0,NAN,-273.2
10/12/17 21:45,36223,285,2145,0.037,0.001,3.113,3.293,1.217,1,0.041,0.001,5.034,3.452,1.231,1.001,0.089,0,6.658,5.383,1.298,1,0.009,-199.7,-83.3,0,NAN,-273.2
10/12/17 22:00,36224,285,2200,0.037,0,3.011,3.294,1.217,1,0.041,0,5.028,3.454,1.231,1.001,0.089,0.001,6.672,5.381,1.298,1.001,0.009,-202.4,-79.72,0,NAN,-273.2
10/12/17 22:15,36225,285,2215,0.037,0,2.936,3.295,1.217,1,0.041,0.001,5.026,3.453,1.231,1.001,0.089,0,6.67,5.382,1.298,1,0.009,-203.1,-78.9,0,NAN,-273.2
10/12/17 22:30,36226,285,2230,0.037,0,2.868,3.295,1.217,1,0.041,0.001,5.031,3.451,1.231,1.001,0.089,0,6.638,5.383,1.298,1,0.009,-201.6,-81,0,NAN,-273.2
10/12/17 22:45,36227,285,2245,0.037,0.001,2.812,3.292,1.217,1.001,0.041,0.001,5.028,3.451,1.231,1.001,0.089,0.001,6.664,5.382,1.298,1,0.009,-202.3,-79.81,0,NAN,-273.2
10/12/17 23:00,36228,285,2300,0.037,0.001,2.733,3.293,1.217,1,0.041,0,5.062,3.454,1.231,1,0.089,0.001,6.671,5.381,1.298,1.001,0.009,-202.8,-79.67,0,NAN,-273.2
10/12/17 23:15,36229,285,2315,0.037,0.001,2.702,3.294,1.217,1,0.041,0,5.027,3.455,1.231,1,0.089,0.001,6.652,5.381,1.298,1.001,0.009,-200,-83,0,NAN,-273.2
10/12/17 23:30,36230,285,2330,0.037,0.001,2.674,3.294,1.217,1,0.041,0,5.005,3.454,1.231,1.001,0.089,0.001,6.623,5.382,1.298,1,0.009,-201.9,-80.4,0,NAN,-273.2
10/12/17 23:45,36231,285,2345,0.037,0.001,2.608,3.293,1.217,1.001,0.041,0.001,5.013,3.453,1.231,1.001,0.089,0,6.646,5.383,1.298,1,0.009,-203.2,-78.88,0,NAN,-273.2
10/13/17 0:00,36232,286,0,0.037,0.001,2.59,3.292,1.217,1.001,0.041,0.001,5.015,3.451,1.231,1.001,0.089,0,6.649,5.384,1.298,1,0.009,-202.8,-79.2,0,NAN,-273.2
10/13/17 0:15,36233,286,15,0.037,0,2.542,3.295,1.217,1,0.042,0,4.999,3.458,1.231,1,0.089,0,6.659,5.384,1.298,1,0.009,-202.2,-80.4,0,NAN,-273.2
10/13/17 0:30,36234,286,30,0.037,0.001,2.491,3.292,1.217,1.001,0.041,0.001,4.977,3.453,1.231,1.001,0.089,0,6.647,5.383,1.298,1,0.009,-200.7,-82.3,0,NAN,-273.2
10/13/17 0:45,36235,286,45,0.037,0.001,2.427,3.292,1.217,1.001,0.041,0,4.977,3.456,1.231,1,0.089,0.001,6.628,5.382,1.298,1.001,0.009,-201.2,-81.6,0,NAN,-273.2
10/13/17 1:00,36236,286,100,0.037,0.001,2.358,3.293,1.217,1,0.041,0.001,4.981,3.449,1.231,1.001,0.089,0.001,6.636,5.381,1.298,1.001,0.009,-198.6,-85.4,0,NAN,-273.2
10/13/17 1:15,36237,286,115,0.037,0,2.311,3.295,1.217,1,0.041,0.001,4.958,3.451,1.231,1.001,0.089,0,6.626,5.382,1.298,1,0.009,-198.7,-84.6,0,NAN,-273.2
10/13/17 1:30,36238,286,130,0.037,0.001,2.265,3.292,1.217,1.001,0.041,0.001,4.947,3.453,1.231,1.001,0.089,0.001,6.648,5.381,1.298,1.001,0.009,-200.4,-82.6,0,NAN,-273.2
10/13/17 1:45,36239,286,145,0.037,0.001,2.249,3.294,1.217,1,0.041,0.001,4.915,3.452,1.231,1.001,0.089,0,6.646,5.383,1.298,1,0.009,-198.9,-84.5,0,NAN,-273.2
10/13/17 2:00,36240,286,200,0.037,0.001,2.226,3.294,1.217,1,0.042,0,4.949,3.457,1.231,1,0.089,0,6.613,5.382,1.298,1,0.009,-199.9,-83.1,0,NAN,-273.2
10/13/17 2:15,36241,286,215,0.037,0.001,2.16,3.293,1.217,1,0.042,0,4.909,3.458,1.231,1,0.089,0.001,6.62,5.381,1.298,1.001,0.009,-199.5,-83.7,0,NAN,-273.2
10/13/17 2:30,36242,286,230,0.037,0.001,2.146,3.294,1.217,1,0.041,0.001,4.899,3.452,1.231,1.001,0.089,0.001,6.603,5.382,1.298,1,0.009,-200,-82.9,0,NAN,-273.2
10/13/17 2:45,36243,286,245,0.037,0.001,2.112,3.294,1.217,1,0.041,0,4.885,3.454,1.231,1,0.089,0.001,6.633,5.381,1.298,1.001,0.009,-200.8,-82,0,NAN,-273.2
10/13/17 3:00,36244,286,300,0.037,0.001,2.091,3.293,1.217,1,0.041,0,4.916,3.455,1.231,1,0.089,0,6.623,5.385,1.298,1,0.009,-201,-81.6,0,NAN,-273.2
10/13/17 3:15,36245,286,315,0.037,0.001,2.06,3.292,1.217,1.001,0.041,0,4.872,3.456,1.231,1,0.089,0.001,6.635,5.381,1.298,1.001,0.009,-201.9,-80.1,0,NAN,-273.2
10/13/17 3:30,36246,286,330,0.037,0,2.041,3.296,1.217,1,0.041,0.001,4.859,3.452,1.231,1.001,0.089,0.001,6.613,5.381,1.298,1.001,0.009,-202.4,-79.8,0,NAN,-273.2
10/13/17 3:45,36247,286,345,0.037,0.001,2.021,3.294,1.217,1,0.041,0.001,4.833,3.453,1.231,1.001,0.089,0.001,6.609,5.381,1.298,1.001,0.01,-203.1,-78.61,0,NAN,-273.2
10/13/17 4:00,36248,286,400,0.037,0.001,1.949,3.293,1.217,1,0.041,0.001,4.833,3.453,1.231,1.001,0.089,0.001,6.605,5.381,1.298,1.001,0.01,-202.1,-80.1,0,NAN,-273.2
10/13/17 4:15,36249,286,415,0.037,0.001,1.932,3.294,1.217,1,0.041,0.001,4.832,3.45,1.231,1.001,0.089,0.001,6.615,5.38,1.298,1.001,0.01,-204,-77.69,0,NAN,-273.2
10/13/17 4:30,36250,286,430,0.037,0.001,1.912,3.294,1.217,1,0.041,0.001,4.817,3.446,1.231,1.002,0.089,0,6.608,5.383,1.298,1,0.01,-202.2,-80.2,0,NAN,-273.2
10/13/17 4:45,36251,286,445,0.037,0.001,1.884,3.293,1.217,1,0.041,0.001,4.802,3.449,1.231,1.001,0.089,0.001,6.588,5.382,1.298,1.001,0.01,-201.9,-80.3,0,NAN,-273.2
10/13/17 5:00,36252,286,500,0.037,0.001,1.868,3.291,1.217,1.001,0.041,0.001,4.784,3.449,1.231,1.001,0.089,0.001,6.576,5.38,1.298,1.001,0.01,-204,-77.52,0,NAN,-273.2
10/13/17 5:15,36253,286,515,0.037,0.001,1.842,3.293,1.217,1,0.041,0.001,4.767,3.452,1.231,1.001,0.089,0.001,6.597,5.382,1.298,1,0.01,-202.9,-79.33,0,NAN,-273.2
10/13/17 5:30,36254,286,530,0.037,0,1.822,3.295,1.217,1,0.041,0.001,4.738,3.453,1.231,1.001,0.089,0,6.591,5.384,1.298,1,0.01,-200.6,-82.3,0,NAN,-273.2
10/13/17 5:45,36255,286,545,0.037,0,1.795,3.296,1.217,1,0.041,0.001,4.769,3.452,1.231,1.001,0.089,0,6.581,5.383,1.298,1,0.01,-202.4,-79.55,0,NAN,-273.2
10/13/17 6:00,36256,286,600,0.037,0,1.787,3.295,1.217,1,0.041,0.001,4.715,3.453,1.231,1.001,0.089,0.001,6.594,5.382,1.298,1,0.01,-204.6,-76.81,0,NAN,-273.2
10/13/17 6:15,36257,286,615,0.037,0,1.747,3.295,1.217,1,0.041,0.001,4.69,3.45,1.231,1.001,0.089,0.001,6.581,5.382,1.298,1,0.01,-203.7,-78.04,0,NAN,-273.2
10/13/17 6:30,36258,286,630,0.037,0,1.701,3.296,1.217,1,0.041,0,4.691,3.455,1.231,1,0.089,0.001,6.595,5.382,1.298,1,0.01,-203,-79.19,0,NAN,-273.2
10/13/17 6:45,36259,286,645,0.037,0,1.679,3.293,1.217,1,0.041,0.001,4.708,3.451,1.231,1.001,0.089,0.001,6.597,5.382,1.298,1,0.01,-202.9,-79.17,0,NAN,-273.2
10/13/17 7:00,36260,286,700,0.037,0,1.622,3.271,1.216,1,0.041,0,4.656,3.454,1.231,1,0.089,0.001,6.592,5.382,1.298,1,0.01,-200.7,-82.3,0,NAN,-273.2
10/13/17 7:15,36261,286,715,0.037,0,1.576,3.272,1.216,1,0.041,0.001,4.66,3.447,1.231,1.002,0.089,0.001,6.596,5.382,1.298,1,0.01,-201.1,-81.6,0,NAN,-273.2
10/13/17 7:30,36262,286,730,0.037,0.001,1.523,3.27,1.216,1,0.041,0,4.669,3.457,1.231,1,0.089,0.001,6.569,5.38,1.298,1.001,0.01,-200.4,-82.4,0,NAN,-273.2
10/13/17 7:45,36263,286,745,0.037,0.001,1.497,3.269,1.216,1,0.041,0,4.592,3.457,1.231,1,0.089,0,6.588,5.382,1.298,1,0.01,-202.7,-79.23,0,NAN,-273.2
10/13/17 8:00,36264,286,800,0.037,0,1.473,3.271,1.216,1,0.041,0.001,4.593,3.451,1.231,1.001,0.089,0,6.574,5.383,1.298,1,0.01,-204.7,-76.69,0,NAN,-273.2
10/13/17 8:15,36265,286,815,0.037,0.001,1.477,3.27,1.216,1,0.041,0,4.567,3.456,1.231,1,0.089,0,6.574,5.383,1.298,1,0.01,-205.2,-75.97,0,NAN,-273.2
10/13/17 8:30,36266,286,830,0.037,0,1.494,3.273,1.216,1,0.041,0,4.556,3.454,1.231,1.001,0.089,0.001,6.581,5.381,1.298,1.001,0.01,-203.7,-78.06,0,NAN,-273.2
10/13/17 8:45,36267,286,845,0.037,0.001,1.516,3.27,1.216,1,0.041,0,4.566,3.453,1.231,1.001,0.089,0,6.594,5.383,1.298,1,0.01,-204,-77.79,0,NAN,-273.2
10/13/17 9:00,36268,286,900,0.037,0,1.579,3.27,1.216,1,0.041,0,4.539,3.456,1.231,1,0.089,0,6.588,5.382,1.298,1,0.01,-202,-80.5,0,NAN,-273.2
10/13/17 9:15,36269,286,915,0.037,0,1.618,3.271,1.216,1,0.041,0.001,4.484,3.451,1.231,1.001,0.089,0,6.575,5.384,1.298,1,0.011,-199.7,-83.6,0,NAN,-273.2
10/13/17 9:30,36270,286,930,0.037,0.001,1.659,3.271,1.216,1,0.041,0.001,4.522,3.451,1.231,1.001,0.089,0,6.548,5.382,1.298,1,0.011,-200.1,-82.7,0,NAN,-273.2
10/13/17 9:45,36271,286,945,0.037,0.001,1.739,3.27,1.216,1,0.041,0,4.49,3.454,1.231,1,0.089,0,6.559,5.383,1.298,1,0.011,-202.7,-79.02,0,NAN,-273.2
10/13/17 10:00,36272,286,1000,0.037,0,1.806,3.273,1.216,1,0.041,0.001,4.472,3.453,1.231,1.001,0.089,0,6.56,5.384,1.298,1,0.011,-203.5,-78.41,0,NAN,-273.2
10/13/17 10:15,36273,286,1015,0.037,0.001,1.923,3.294,1.217,1,0.041,0,4.461,3.453,1.231,1.001,0.089,0.001,6.571,5.381,1.298,1.001,0.012,-202.4,-79.58,0,NAN,-273.2
10/13/17 10:30,36274,286,1030,0.037,0,2.095,3.295,1.217,1,0.041,0.002,4.473,3.445,1.231,1.002,0.089,0.001,6.559,5.381,1.298,1.001,0.012,-204.3,-77.09,0,NAN,-273.2
10/13/17 10:45,36275,286,1045,0.037,0,2.263,3.295,1.217,1,0.042,0,4.43,3.46,1.231,0.999,0.089,0,6.521,5.383,1.298,1,0.012,-204.6,-76.6,0,NAN,-273.2
10/13/17 11:00,36276,286,1100,0.037,0.001,2.454,3.293,1.217,1,0.041,0,4.402,3.453,1.231,1.001,0.089,0.001,6.534,5.381,1.298,1.001,0.012,-204.7,-76.62,0,NAN,-273.2
10/13/17 11:15,36277,286,1115,0.037,0.001,2.697,3.293,1.217,1,0.041,0,4.407,3.455,1.231,1,0.089,0,6.558,5.383,1.298,1,0.012,-205.2,-75.66,0,NAN,-273.2
10/13/17 11:30,36278,286,1130,0.037,0.001,3.013,3.293,1.217,1.001,0.041,0,4.437,3.432,1.23,1,0.089,0.001,6.548,5.381,1.298,1.001,0.012,-206.3,-74.26,0,NAN,-273.2
10/13/17 11:45,36279,286,1145,0.037,0.001,3.342,3.292,1.217,1.001,0.041,0.001,4.406,3.424,1.23,1.001,0.089,0,6.555,5.383,1.298,1,0.012,-206.3,-74.3,0,NAN,-273.2
10/13/17 12:00,36280,286,1200,0.037,0.001,3.678,3.293,1.217,1,0.041,0,4.377,3.437,1.23,0.999,0.089,0,6.54,5.383,1.298,1,0.012,-205,-76.14,0,NAN,-273.2
10/13/17 12:15,36281,286,1215,0.037,0.001,4.086,3.293,1.217,1,0.041,0,4.369,3.432,1.23,1,0.089,0,6.518,5.382,1.298,1,0.012,-206.1,-74.44,0,NAN,-273.2
10/13/17 12:30,36282,286,1230,0.037,0.001,4.527,3.292,1.217,1.001,0.041,0.001,4.345,3.428,1.23,1.001,0.089,0,6.528,5.384,1.298,1,0.011,-207.2,-72.9,0,NAN,-273.2
10/13/17 12:45,36283,286,1245,0.037,0,4.934,3.295,1.217,1,0.041,0,4.33,3.434,1.23,1,0.089,0,6.512,5.384,1.298,1,0.011,-207.5,-72.9,0,NAN,-273.2
10/13/17 13:00,36284,286,1300,0.037,0,5.297,3.294,1.217,1,0.041,0,4.358,3.429,1.23,1.001,0.089,0,6.528,5.382,1.298,1,0.011,-206.6,-73.9,0,NAN,-273.2
10/13/17 13:15,36285,286,1315,0.037,0,5.636,3.297,1.217,1,0.041,0,4.347,3.433,1.23,1,0.089,0,6.544,5.383,1.298,1,0.011,-205.5,-75.31,0,NAN,-273.2
10/13/17 13:30,36286,286,1330,0.038,0.001,5.835,3.317,1.218,1,0.041,0,4.357,3.432,1.23,1,0.089,0,6.538,5.382,1.298,1,0.011,-206.4,-74.25,0,NAN,-273.2
10/13/17 13:45,36287,286,1345,0.038,0.001,5.951,3.317,1.218,1.001,0.041,0.001,4.332,3.425,1.23,1.001,0.089,0,6.497,5.383,1.298,1,0.01,-206,-74.75,0,NAN,-273.2
10/13/17 14:00,36288,286,1400,0.038,0.001,5.965,3.316,1.218,1.001,0.041,0.001,4.337,3.426,1.23,1.001,0.089,0.001,6.538,5.382,1.298,1.001,0.01,-206.2,-74.6,0,NAN,-273.2
10/13/17 14:15,36289,286,1415,0.038,0.001,5.962,3.316,1.218,1.001,0.041,0.002,4.333,3.419,1.23,1.002,0.089,0.001,6.524,5.381,1.298,1.001,0.01,-204.6,-76.52,0,NAN,-273.2
10/13/17 14:30,36290,286,1430,0.038,0.001,5.956,3.316,1.218,1,0.041,0.001,4.359,3.425,1.23,1.001,0.089,0.001,6.498,5.381,1.298,1.001,0.01,-206.5,-73.87,0,NAN,-273.2
10/13/17 14:45,36291,286,1445,0.038,0.001,5.872,3.316,1.218,1,0.041,0.001,4.409,3.423,1.23,1.002,0.089,0,6.52,5.383,1.298,1,0.01,-205.9,-75.16,0,NAN,-273.2
10/13/17 15:00,36292,286,1500,0.038,0.001,5.873,3.317,1.218,1,0.041,0.001,4.427,3.423,1.23,1.002,0.089,0.001,6.514,5.382,1.298,1,0.01,-205.2,-75.62,0,NAN,-273.2
10/13/17 15:15,36293,286,1515,0.038,0.001,5.895,3.317,1.218,1,0.041,0,4.441,3.432,1.23,1,0.089,0,6.503,5.383,1.298,1,0.01,-205.7,-75.22,0,NAN,-273.2
